country,year,Anxiety Disorder
GTM,2004,2.907153877
GTM,2005,2.908262725
GTM,2006,2.912894493
GTM,2007,2.917272585
GTM,2008,2.921458435
GTM,2009,2.925351094
GTM,2010,2.929220818
GTM,2011,2.93298506
GTM,2012,2.936694417
GTM,2013,2.940381595
GTM,2014,2.944039504
GTM,2015,2.947626329
GTM,2016,2.951182463
GIN,1990,2.970689438
GIN,1991,2.971097606
GIN,1992,2.971557549
GIN,1993,2.972160325
GIN,1994,2.972577604
GIN,1995,2.973340746
GIN,1996,2.972339824
GIN,1997,2.971658875
GIN,1998,2.970853915
GIN,1999,2.970095962
GIN,2000,2.969780715
GIN,2001,2.96880525
GIN,2002,2.968153574
GIN,2003,2.967523936
GIN,2004,2.966912595
GIN,2005,2.966737499
GIN,2006,2.965292152
GIN,2007,2.963595931
GIN,2008,2.962409888
GIN,2009,2.961172707
GIN,2010,2.96014823
GIN,2011,2.960665054
GIN,2012,2.961385786
GIN,2013,2.962071751
GIN,2014,2.96280818
GIN,2015,2.963422717
GIN,2016,2.964511231
GNB,1990,2.97387343
GNB,1991,2.974465883
GNB,1992,2.975265924
GNB,1993,2.976057331
GNB,1994,2.976841255
GNB,1995,2.97796386
GNB,1996,2.977772022
GNB,1997,2.977678886
GNB,1998,2.977594087
GNB,1999,2.977382391
GNB,2000,2.977442864
GNB,2001,2.979109202
GNB,2002,2.980436475
GNB,2003,2.981484868
GNB,2004,2.982170039
GNB,2005,2.983286121
GNB,2006,2.983044338
GNB,2007,2.982428304
GNB,2008,2.982080659
GNB,2009,2.98174424
GNB,2010,2.981412973
GNB,2011,2.983875832
GNB,2012,2.986516371
GNB,2013,2.989069485
GNB,2014,2.991489933
GNB,2015,2.993953638
GNB,2016,2.996508075
GUY,1990,4.152245844
GUY,1991,4.156344661
GUY,1992,4.157548699
GUY,1993,4.157593682
GUY,1994,4.157499678
GUY,1995,4.157275249
GUY,1996,4.158900943
GUY,1997,4.163100115
GUY,1998,4.167968792
GUY,1999,4.172862952
GUY,2000,4.178455675
GUY,2001,4.182904651
GUY,2002,4.18830731
GUY,2003,4.193838636
GUY,2004,4.200426765
GUY,2005,4.207476363
GUY,2006,4.206525984
GUY,2007,4.204326451
GUY,2008,4.202084732
GUY,2009,4.199160838
GUY,2010,4.195135816
GUY,2011,4.193591461
GUY,2012,4.19258351
GUY,2013,4.191390967
GUY,2014,4.19028975
GUY,2015,4.189575497
GUY,2016,4.188927385
HTI,1990,4.148340662
HTI,1991,4.151515669
HTI,1992,4.15489364
HTI,1993,4.158264379
HTI,1994,4.161328481
HTI,1995,4.163693928
HTI,1996,4.165283508
HTI,1997,4.167181309
HTI,1998,4.168902147
HTI,1999,4.170587429
HTI,2000,4.172676759
HTI,2001,4.173725104
HTI,2002,4.175068777
HTI,2003,4.176227717
HTI,2004,4.17716245
HTI,2005,4.178118367
HTI,2006,4.18075394
HTI,2007,4.182514865
HTI,2008,4.184212856
HTI,2009,4.18551635
HTI,2010,4.186651428
HTI,2011,4.188797804
HTI,2012,4.190957186
HTI,2013,4.193202905
HTI,2014,4.195214627
HTI,2015,4.197131146
HTI,2016,4.199073039
,1990,5.207567226
,1991,5.218211238
,1992,5.228746681
,1993,5.239392441
,1994,5.249729417
,1995,5.259951109
,1996,5.278354999
,1997,5.296500231
,1998,5.314555244
,1999,5.333145316
,2000,5.352321216
,2001,5.345207265
,2002,5.339037647
,2003,5.332944717
,2004,5.326943596
,2005,5.321171866
,2006,5.321403648
,2007,5.32085972
,2008,5.320299189
,2009,5.319511553
,2010,5.318546486
,2011,5.316966734
,2012,5.315046038
,2013,5.312841453
,2014,5.310635842
,2015,5.307325793
,2016,5.303714581
,1990,3.737384295
,1991,3.740474514
,1992,3.743096808
,1993,3.745564361
,1994,3.747847878
,1995,3.750131524
,1996,3.74171245
,1997,3.733959114
,1998,3.7264579
,1999,3.71945392
,2000,3.71278903
,2001,3.7059268
,2002,3.699061493
,2003,3.691826566
,2004,3.684262535
,2005,3.676424294
,2006,3.697994803
,2007,3.718603319
,2008,3.739571146
,2009,3.760345461
,2010,3.780721443
,2011,3.789087461
,2012,3.797512363
,2013,3.806053628
,2014,3.814814032
,2015,3.823359621
,2016,3.832342468
,1990,3.782853498
,1991,3.792452543
,1992,3.798176261
,1993,3.803093538
,1994,3.806977656
,1995,3.811174254
,1996,3.829673628
,1997,3.849842106
,1998,3.870991092
,1999,3.893083816
,2000,3.917115474
,2001,3.922057384
,2002,3.927431341
,2003,3.931741418
,2004,3.937176386
,2005,3.942658887
,2006,3.96026452
,2007,3.976525975
,2008,3.992411595
,2009,4.0080241
,2010,4.023691238
,2011,4.020950763
,2012,4.017468868
,2013,4.013330502
,2014,4.008885725
,2015,4.003577593
,2016,3.997845903
HND,1990,2.872856405
HND,1991,2.87687898
HND,1992,2.880705422
HND,1993,2.884433708
HND,1994,2.887814628
HND,1995,2.890951765
HND,1996,2.890638799
HND,1997,2.891438307
HND,1998,2.892057456
HND,1999,2.892510373
HND,2000,2.894163486
HND,2001,2.893891962
HND,2002,2.89475543
HND,2003,2.895388798
HND,2004,2.896175349
HND,2005,2.896882398
HND,2006,2.899644706
HND,2007,2.902069452
HND,2008,2.90464444
HND,2009,2.907340541
HND,2010,2.910014661
HND,2011,2.911553301
HND,2012,2.913206061
HND,2013,2.914813945
HND,2014,2.916414527
HND,2015,2.918089553
HND,2016,2.919695534
HUN,1990,3.57039374
HUN,1991,3.570326795
HUN,1992,3.570463521
HUN,1993,3.570896971
HUN,1994,3.570355389
HUN,1995,3.570067224
HUN,1996,3.570688454
HUN,1997,3.571209284
HUN,1998,3.571397977
HUN,1999,3.571176164
HUN,2000,3.571150087
HUN,2001,3.572724964
HUN,2002,3.57416743
HUN,2003,3.575224717
HUN,2004,3.576242602
HUN,2005,3.576829184
HUN,2006,3.580174121
HUN,2007,3.58285717
HUN,2008,3.58554922
HUN,2009,3.588191154
HUN,2010,3.590525394
HUN,2011,3.590098262
HUN,2012,3.589620922
HUN,2013,3.589972871
HUN,2014,3.589838289
HUN,2015,3.589844696
HUN,2016,3.589927033
ISL,1990,5.320631435
ISL,1991,5.323546099
ISL,1992,5.326412578
ISL,1993,5.328049378
ISL,1994,5.329305555
ISL,1995,5.332548074
ISL,1996,5.332909286
ISL,1997,5.33362363
ISL,1998,5.333942795
ISL,1999,5.333537798
ISL,2000,5.333953938
ISL,2001,5.335347565
ISL,2002,5.337115055
ISL,2003,5.338604137
ISL,2004,5.33839816
ISL,2005,5.333356376
ISL,2006,5.322238614
ISL,2007,5.313284861
ISL,2008,5.317981447
ISL,2009,5.330567132
ISL,2010,5.34096369
ISL,2011,5.34519319
ISL,2012,5.349167291
ISL,2013,5.351178153
ISL,2014,5.35370912
ISL,2015,5.356291965
ISL,2016,5.359835004
IND,1990,3.429857709
IND,1991,3.425265503
IND,1992,3.417654701
IND,1993,3.413262055
IND,1994,3.407519159
IND,1995,3.401126973
IND,1996,3.393339066
IND,1997,3.384391692
IND,1998,3.375982608
IND,1999,3.366808424
IND,2000,3.359940817
IND,2001,3.366347286
IND,2002,3.373722275
IND,2003,3.380798965
IND,2004,3.388394688
IND,2005,3.395530267
IND,2006,3.377835873
IND,2007,3.360406398
IND,2008,3.343300774
IND,2009,3.326738764
IND,2010,3.309455393
IND,2011,3.312815119
IND,2012,3.315283856
IND,2013,3.318205205
IND,2014,3.319456908
IND,2015,3.321376733
IND,2016,3.323052372
IDN,1990,3.499585059
IDN,1991,3.509463237
IDN,1992,3.516912436
IDN,1993,3.523179551
IDN,1994,3.52853135
IDN,1995,3.532825734
IDN,1996,3.535279524
IDN,1997,3.537556119
IDN,1998,3.539175373
IDN,1999,3.540610373
IDN,2000,3.541957055
IDN,2001,3.54395879
IDN,2002,3.546175981
IDN,2003,3.548029598
IDN,2004,3.549783063
IDN,2005,3.551361363
IDN,2006,3.551022787
IDN,2007,3.55042448
IDN,2008,3.550129328
IDN,2009,3.549789632
IDN,2010,3.5498749
IDN,2011,3.554790337
IDN,2012,3.559101934
IDN,2013,3.563206321
IDN,2014,3.566973693
IDN,2015,3.570308055
IDN,2016,3.573063501
IRN,1990,6.118813483
IRN,1991,6.131427485
IRN,1992,6.145361739
IRN,1993,6.159201948
IRN,1994,6.17301172
IRN,1995,6.186453186
IRN,1996,6.191658174
IRN,1997,6.196766626
IRN,1998,6.200541125
IRN,1999,6.202551955
IRN,2000,6.203790466
IRN,2001,6.20086556
IRN,2002,6.196882605
IRN,2003,6.193800546
IRN,2004,6.191577783
IRN,2005,6.191738846
IRN,2006,6.25348661
IRN,2007,6.316326337
IRN,2008,6.380935807
IRN,2009,6.445856267
IRN,2010,6.510425079
IRN,2011,6.517390392
IRN,2012,6.523691507
IRN,2013,6.529201169
IRN,2014,6.533982845
IRN,2015,6.538384707
IRN,2016,6.543667748
IRQ,1990,5.001511175
IRQ,1991,5.006068602
IRQ,1992,5.010938873
IRQ,1993,5.015366488
IRQ,1994,5.019324784
IRQ,1995,5.023510288
IRQ,1996,5.025777393
IRQ,1997,5.028333147
IRQ,1998,5.030633659
IRQ,1999,5.032375079
IRQ,2000,5.034143903
IRQ,2001,5.025367205
IRQ,2002,5.016554337
IRQ,2003,5.007493957
IRQ,2004,4.998722766
IRQ,2005,4.989992898
IRQ,2006,4.99216751
IRQ,2007,4.994185213
IRQ,2008,4.996548043
IRQ,2009,4.998519147
IRQ,2010,5.000530127
IRQ,2011,5.005936217
IRQ,2012,5.0119802
IRQ,2013,5.017513515
IRQ,2014,5.023164225
IRQ,2015,5.029042265
IRQ,2016,5.035343595
IRL,1990,5.780344435
IRL,1991,5.780907266
IRL,1992,5.781106769
IRL,1993,5.780729174
IRL,1994,5.780632642
IRL,1995,5.780861426
IRL,1996,5.768263178
IRL,1997,5.755755749
IRL,1998,5.742442729
IRL,1999,5.728522516
IRL,2000,5.713677973
IRL,2001,5.714308401
IRL,2002,5.716630384
IRL,2003,5.717849956
IRL,2004,5.716415822
IRL,2005,5.713133822
IRL,2006,5.739785093
IRL,2007,5.770917266
IRL,2008,5.805389998
IRL,2009,5.841277819
IRL,2010,5.876065893
IRL,2011,5.880659427
IRL,2012,5.883859142
IRL,2013,5.885064439
IRL,2014,5.888037435
IRL,2015,5.88965358
IRL,2016,5.89209556
ISR,1990,3.929397573
ISR,1991,3.933836624
ISR,1992,3.939056518
ISR,1993,3.943678112
ISR,1994,3.947486796
ISR,1995,3.950966073
ISR,1996,3.920719398
ISR,1997,3.890426185
ISR,1998,3.859188777
ISR,1999,3.828226701
ISR,2000,3.796994944
ISR,2001,3.796737092
ISR,2002,3.797121051
ISR,2003,3.796959492
ISR,2004,3.79632645
ISR,2005,3.796227138
ISR,2006,3.828060009
ISR,2007,3.859767375
ISR,2008,3.891484629
ISR,2009,3.923267321
ISR,2010,3.956271209
ISR,2011,3.95256233
ISR,2012,3.949503588
ISR,2013,3.945854729
ISR,2014,3.942067844
ISR,2015,3.938693075
ISR,2016,3.934841666
ITA,1990,5.848881161
ITA,1991,5.783638823
ITA,1992,5.718492044
ITA,1993,5.653996941
ITA,1994,5.589999609
ITA,1995,5.524824082
ITA,1996,5.494968462
ITA,1997,5.46307267
ITA,1998,5.429754031
ITA,1999,5.396396418
ITA,2000,5.360463248
ITA,2001,5.362179221
ITA,2002,5.363820006
ITA,2003,5.36458627
ITA,2004,5.364447375
ITA,2005,5.363060743
ITA,2006,5.418294186
ITA,2007,5.473974544
ITA,2008,5.530562816
ITA,2009,5.587436958
ITA,2010,5.644876863
ITA,2011,5.642673162
ITA,2012,5.638552148
ITA,2013,5.633857248
ITA,2014,5.628238542
ITA,2015,5.621642656
ITA,2016,5.61511818
JAM,1990,4.184060306
JAM,1991,4.187272032
JAM,1992,4.190126799
JAM,1993,4.192059054
JAM,1994,4.193989579
JAM,1995,4.195861066
JAM,1996,4.195129173
JAM,1997,4.19452922
JAM,1998,4.194072051
JAM,1999,4.193872995
JAM,2000,4.19503736
JAM,2001,4.19925548
JAM,2002,4.204525555
JAM,2003,4.209770343
JAM,2004,4.214624891
JAM,2005,4.219040293
JAM,2006,4.2197662
JAM,2007,4.218209511
JAM,2008,4.215980754
JAM,2009,4.212660122
JAM,2010,4.20449704
JAM,2011,4.203297726
JAM,2012,4.202852191
JAM,2013,4.20258001
JAM,2014,4.202080433
JAM,2015,4.201810669
JAM,2016,4.202605283
JPN,1990,3.687365209
JPN,1991,3.688833477
JPN,1992,3.690018971
JPN,1993,3.691011964
JPN,1994,3.69188914
JPN,1995,3.692675684
JPN,1996,3.668397164
JPN,1997,3.644259008
JPN,1998,3.62007922
JPN,1999,3.595899586
JPN,2000,3.571284083
JPN,2001,3.570793275
JPN,2002,3.570576773
JPN,2003,3.570001635
JPN,2004,3.569139154
JPN,2005,3.568050708
JPN,2006,3.588964632
JPN,2007,3.60945268
JPN,2008,3.629981485
JPN,2009,3.650541311
JPN,2010,3.670996681
JPN,2011,3.67530032
JPN,2012,3.679406216
JPN,2013,3.683168651
JPN,2014,3.686821328
JPN,2015,3.69032406
JPN,2016,3.693694573
JOR,1990,5.081679494
JOR,1991,5.082538219
JOR,1992,5.084338879
JOR,1993,5.086455543
JOR,1994,5.089510165
JOR,1995,5.094177754
JOR,1996,5.09853319
JOR,1997,5.104153022
JOR,1998,5.109671468
JOR,1999,5.115744799
JOR,2000,5.121881251
JOR,2001,5.125841883
JOR,2002,5.130171233
JOR,2003,5.133995538
JOR,2004,5.137475945
JOR,2005,5.141633839
JOR,2006,5.147931622
JOR,2007,5.151834677
JOR,2008,5.155438726
JOR,2009,5.15814681
JOR,2010,5.156323442
JOR,2011,5.157409292
JOR,2012,5.159517004
JOR,2013,5.161191578
JOR,2014,5.162580306
JOR,2015,5.163664189
JOR,2016,5.16488072
KAZ,1990,2.668572566
KAZ,1991,2.669480331
KAZ,1992,2.670659167
KAZ,1993,2.671931605
KAZ,1994,2.672950947
KAZ,1995,2.672688761
KAZ,1996,2.675492176
KAZ,1997,2.678813594
KAZ,1998,2.682111389
KAZ,1999,2.685165249
KAZ,2000,2.687740986
KAZ,2001,2.688963133
KAZ,2002,2.689987982
KAZ,2003,2.690458092
KAZ,2004,2.690660358
KAZ,2005,2.690543293
KAZ,2006,2.691284575
KAZ,2007,2.691840527
KAZ,2008,2.692627666
KAZ,2009,2.693436195
KAZ,2010,2.694357187
KAZ,2011,2.694340122
KAZ,2012,2.694990992
KAZ,2013,2.695931846
KAZ,2014,2.696867184
KAZ,2015,2.697521054
KAZ,2016,2.698232731
KEN,1990,3.336258075
KEN,1991,3.336764071
KEN,1992,3.337247836
KEN,1993,3.337793131
KEN,1994,3.33813145
KEN,1995,3.338495539
KEN,1996,3.337605724
KEN,1997,3.336807156
KEN,1998,3.335897396
KEN,1999,3.334860741
KEN,2000,3.333971241
KEN,2001,3.337193531
KEN,2002,3.340387125
KEN,2003,3.343394912
KEN,2004,3.346211658
KEN,2005,3.349054077
KEN,2006,3.348391254
KEN,2007,3.347395005
KEN,2008,3.346491951
KEN,2009,3.345380022
KEN,2010,3.34432877
KEN,2011,3.345515435
KEN,2012,3.346750392
KEN,2013,3.347970341
KEN,2014,3.349050383
KEN,2015,3.350074746
KEN,2016,3.351308186
KIR,1990,3.490320983
KIR,1991,3.4940177
KIR,1992,3.497380847
KIR,1993,3.500358347
KIR,1994,3.503392878
KIR,1995,3.507243965
KIR,1996,3.509425538
KIR,1997,3.512554083
KIR,1998,3.515910773
KIR,1999,3.519562693
KIR,2000,3.523139831
KIR,2001,3.523976755
KIR,2002,3.525094584
KIR,2003,3.526616392
KIR,2004,3.527783623
KIR,2005,3.529544303
KIR,2006,3.530559619
KIR,2007,3.531025467
KIR,2008,3.531378845
KIR,2009,3.532136119
KIR,2010,3.533204479
KIR,2011,3.532068375
KIR,2012,3.531605664
KIR,2013,3.531269521
KIR,2014,3.531156603
KIR,2015,3.53089102
KIR,2016,3.530875468
KWT,1990,5.076065996
KWT,1991,5.062305387
KWT,1992,5.036980138
KWT,1993,5.001878271
KWT,1994,4.966614663
KWT,1995,4.940991717
KWT,1996,4.93052988
KWT,1997,4.933062363
KWT,1998,4.942992967
KWT,1999,4.95396378
KWT,2000,4.961830894
KWT,2001,4.963476971
KWT,2002,4.963851431
KWT,2003,4.963744063
KWT,2004,4.969095346
KWT,2005,4.982132189
KWT,2006,4.996641201
KWT,2007,5.015572577
KWT,2008,5.03686089
KWT,2009,5.056061014
KWT,2010,5.072604055
KWT,2011,5.082258041
KWT,2012,5.089570187
KWT,2013,5.09631853
KWT,2014,5.102451268
KWT,2015,5.108420431
KWT,2016,5.108671827
KGZ,1990,2.648139775
KGZ,1991,2.649753382
KGZ,1992,2.651321011
KGZ,1993,2.652590043
KGZ,1994,2.653454755
KGZ,1995,2.652682016
KGZ,1996,2.653100244
KGZ,1997,2.653564154
KGZ,1998,2.653871519
KGZ,1999,2.653324491
KGZ,2000,2.652434977
KGZ,2001,2.65163313
KGZ,2002,2.651461678
KGZ,2003,2.650558727
KGZ,2004,2.650123118
KGZ,2005,2.650442377
KGZ,2006,2.651994856
KGZ,2007,2.653681466
KGZ,2008,2.655963846
KGZ,2009,2.657781347
KGZ,2010,2.659737808
KGZ,2011,2.659495678
KGZ,2012,2.659468528
KGZ,2013,2.659316151
KGZ,2014,2.659074468
KGZ,2015,2.659318092
KGZ,2016,2.660070514
LAO,1990,3.977558154
LAO,1991,3.981131978
LAO,1992,3.985035295
LAO,1993,3.9891181
LAO,1994,3.993051265
LAO,1995,3.996691277
LAO,1996,3.997219513
LAO,1997,3.997813502
LAO,1998,3.998037666
LAO,1999,3.998665218
LAO,2000,3.999645191
LAO,2001,4.004527955
LAO,2002,4.00977826
LAO,2003,4.014663795
LAO,2004,4.018859728
LAO,2005,4.022214544
LAO,2006,4.040617573
LAO,2007,4.05790575
LAO,2008,4.074579873
LAO,2009,4.090959466
LAO,2010,4.107425457
LAO,2011,4.111287798
LAO,2012,4.115180931
LAO,2013,4.11917666
LAO,2014,4.123410588
LAO,2015,4.127257917
LAO,2016,4.131287709
,1990,4.20056753
,1991,4.20598514
,1992,4.210061398
,1993,4.213572692
,1994,4.216780882
,1995,4.219535874
,1996,4.28021498
,1997,4.342812563
,1998,4.407106872
,1999,4.473348472
,2000,4.542302016
,2001,4.570485062
,2002,4.600283859
,2003,4.630447009
,2004,4.660231482
,2005,4.689589401
,2006,4.673617376
,2007,4.656823565
,2008,4.639866867
,2009,4.622714735
,2010,4.605683296
,2011,4.573758938
,2012,4.54167597
,2013,4.509664771
,2014,4.478205129
,2015,4.447177565
,2016,4.416108319
LVA,1990,2.970745629
LVA,1991,2.966474172
LVA,1992,2.964425391
LVA,1993,2.96360779
LVA,1994,2.962196139
LVA,1995,2.959793972
LVA,1996,2.962784985
LVA,1997,2.963843508
LVA,1998,2.964190433
LVA,1999,2.964599318
LVA,2000,2.963397833
LVA,2001,2.964435775
LVA,2002,2.96519602
LVA,2003,2.965556957
LVA,2004,2.965704785
LVA,2005,2.965846569
LVA,2006,2.968157175
LVA,2007,2.969364761
LVA,2008,2.970950991
LVA,2009,2.973764126
LVA,2010,2.977306042
LVA,2011,2.977968307
LVA,2012,2.978489506
LVA,2013,2.979116937
LVA,2014,2.980079958
LVA,2015,2.980776173
LVA,2016,2.981483771
LBN,1990,5.710313969
LBN,1991,5.713035234
LBN,1992,5.715426114
LBN,1993,5.716846652
LBN,1994,5.71843848
LBN,1995,5.720443997
LBN,1996,5.75215804
LBN,1997,5.784931944
LBN,1998,5.817674929
LBN,1999,5.848709606
LBN,2000,5.877292896
LBN,2001,5.847633398
LBN,2002,5.81989544
LBN,2003,5.794120463
LBN,2004,5.77242529
LBN,2005,5.755564869
LBN,2006,5.746612915
LBN,2007,5.739514627
LBN,2008,5.736011997
LBN,2009,5.734655067
LBN,2010,5.73564953
LBN,2011,5.742360182
LBN,2012,5.749702952
LBN,2013,5.756521993
LBN,2014,5.762386988
LBN,2015,5.765938026
LBN,2016,5.768766066
LSO,1990,3.586514535
LSO,1991,3.58648822
LSO,1992,3.587151495
LSO,1993,3.588124201
LSO,1994,3.589327986
LSO,1995,3.591775179
LSO,1996,3.593228332
LSO,1997,3.596004119
LSO,1998,3.598781077
LSO,1999,3.601444038
LSO,2000,3.604567273
LSO,2001,3.601966367
LSO,2002,3.599840116
LSO,2003,3.597443818
LSO,2004,3.594848372
LSO,2005,3.592796007
LSO,2006,3.59043025
LSO,2007,3.587687091
LSO,2008,3.585577249
LSO,2009,3.583450665
LSO,2010,3.581432351
LSO,2011,3.58019987
LSO,2012,3.579208493
LSO,2013,3.578330073
LSO,2014,3.577389603
LSO,2015,3.576635364
LSO,2016,3.575783982
LBR,1990,2.958285381
LBR,1991,2.958579574
LBR,1992,2.959194101
LBR,1993,2.959813895
LBR,1994,2.960375255
LBR,1995,2.961272242
LBR,1996,2.960273992
LBR,1997,2.959467314
LBR,1998,2.958678982
LBR,1999,2.957839848
LBR,2000,2.957454783
LBR,2001,2.957538346
LBR,2002,2.958076138
LBR,2003,2.958642598
LBR,2004,2.959148743
LBR,2005,2.960003253
LBR,2006,2.958206713
LBR,2007,2.956021868
LBR,2008,2.954139775
LBR,2009,2.952184195
LBR,2010,2.950494579
LBR,2011,2.951604623
LBR,2012,2.952912783
LBR,2013,2.954186137
LBR,2014,2.955456611
LBR,2015,2.956716343
LBR,2016,2.958245623
LBY,1990,5.039047108
LBY,1991,5.051207662
LBY,1992,5.061862128
LBY,1993,5.072237012
LBY,1994,5.081323022
LBY,1995,5.08886787
LBY,1996,5.095446542
LBY,1997,5.101771487
LBY,1998,5.10716703
LBY,1999,5.112603305
LBY,2000,5.118218216
LBY,2001,5.126746282
LBY,2002,5.135765254
LBY,2003,5.143904508
LBY,2004,5.152182948
LBY,2005,5.160249443
LBY,2006,5.166938094
LBY,2007,5.172464686
LBY,2008,5.178742895
LBY,2009,5.184686684
LBY,2010,5.191395098
LBY,2011,5.197655794
LBY,2012,5.204649988
LBY,2013,5.212757446
LBY,2014,5.220194306
LBY,2015,5.226512848
LBY,2016,5.229051604
LTU,1990,2.956012551
LTU,1991,2.956813302
LTU,1992,2.957625038
LTU,1993,2.958833196
LTU,1994,2.959917723
LTU,1995,2.960831972
LTU,1996,2.962413925
LTU,1997,2.963528178
LTU,1998,2.964217503
LTU,1999,2.964918819
LTU,2000,2.965209453
LTU,2001,2.964408589
LTU,2002,2.962763736
LTU,2003,2.961086574
LTU,2004,2.958893721
LTU,2005,2.957442835
LTU,2006,2.960607148
LTU,2007,2.963413363
LTU,2008,2.965706432
LTU,2009,2.967976606
LTU,2010,2.970431166
LTU,2011,2.971589712
LTU,2012,2.972700957
LTU,2013,2.973565718
LTU,2014,2.974219513
LTU,2015,2.97480265
LTU,2016,2.975329588
,1990,3.439144046
,1991,3.439325805
,1992,3.440448321
,1993,3.441698567
,1994,3.44260378
,1995,3.443160821
,1996,3.442897446
,1997,3.442252849
,1998,3.4412481
,1999,3.440283861
,2000,3.439911129
,2001,3.442331875
,2002,3.445189496
,2003,3.447652632
,2004,3.449994856
,2005,3.452268865
,2006,3.448917948
,2007,3.444865777
,2008,3.441199305
,2009,3.437454889
,2010,3.434041295
,2011,3.436616115
,2012,3.439428703
,2013,3.442111556
,2014,3.444872372
,2015,3.447416287
,2016,3.44986342
,1990,3.564169225
,1991,3.565261201
,1992,3.56457063
,1993,3.565743277
,1994,3.565912952
,1995,3.565501297
,1996,3.56857651
,1997,3.571436314
,1998,3.574624626
,1999,3.57731831
,2000,3.580652109
,2001,3.585134049
,2002,3.590179364
,2003,3.594865094
,2004,3.59972648
,2005,3.604426317
,2006,3.599173378
,2007,3.59384616
,2008,3.58865346
,2009,3.58362658
,2010,3.578202186
,2011,3.579374886
,2012,3.579862737
,2013,3.580720366
,2014,3.580546663
,2015,3.580949215
,2016,3.581753442
LUX,1990,5.382625547
LUX,1991,5.381020821
LUX,1992,5.381000724
LUX,1993,5.382293806
LUX,1994,5.383489825
LUX,1995,5.385646466
LUX,1996,5.385635778
LUX,1997,5.38556072
LUX,1998,5.383466841
LUX,1999,5.381252113
LUX,2000,5.381312991
LUX,2001,5.384480148
LUX,2002,5.385674368
LUX,2003,5.386144228
LUX,2004,5.38555418
LUX,2005,5.386543237
LUX,2006,5.38883159
LUX,2007,5.389141891
LUX,2008,5.388855446
LUX,2009,5.387617361
LUX,2010,5.386868889
LUX,2011,5.385538927
LUX,2012,5.384540298
LUX,2013,5.384821998
LUX,2014,5.38460879
LUX,2015,5.383905341
LUX,2016,5.384536515
MKD,1990,3.519685873
MKD,1991,3.517926786
MKD,1992,3.516724679
MKD,1993,3.515815513
MKD,1994,3.514314478
MKD,1995,3.513068321
MKD,1996,3.515036596
MKD,1997,3.516514619
MKD,1998,3.518256586
MKD,1999,3.520043616
MKD,2000,3.522100698
MKD,2001,3.524333423
MKD,2002,3.52670013
MKD,2003,3.52880735
MKD,2004,3.530826378
MKD,2005,3.532738506
MKD,2006,3.535054541
MKD,2007,3.536819375
MKD,2008,3.538498196
MKD,2009,3.540119107
MKD,2010,3.542412441
MKD,2011,3.543282587
MKD,2012,3.544501906
MKD,2013,3.545771244
MKD,2014,3.546555212
MKD,2015,3.547379056
MKD,2016,3.548615144
MDG,1990,3.300427716
MDG,1991,3.300414448
MDG,1992,3.300826788
MDG,1993,3.301099733
MDG,1994,3.301310965
MDG,1995,3.302227611
MDG,1996,3.3009372
MDG,1997,3.300262508
MDG,1998,3.299649637
MDG,1999,3.29885131
MDG,2000,3.298419843
MDG,2001,3.30083697
MDG,2002,3.303598568
MDG,2003,3.306528358
MDG,2004,3.309345389
MDG,2005,3.31242705
MDG,2006,3.314481667
MDG,2007,3.316108615
MDG,2008,3.318234513
MDG,2009,3.320279272
MDG,2010,3.322437317
MDG,2011,3.325136347
MDG,2012,3.328007178
MDG,2013,3.331020843
MDG,2014,3.334165954
MDG,2015,3.337186269
MDG,2016,3.340524878
MWI,1990,3.354220855
MWI,1991,3.34989074
MWI,1992,3.345487914
MWI,1993,3.340742734
MWI,1994,3.33603643
MWI,1995,3.331998226
MWI,1996,3.330436963
MWI,1997,3.329420546
MWI,1998,3.32868065
MWI,1999,3.327923067
MWI,2000,3.327344297
MWI,2001,3.329800708
MWI,2002,3.332482
MWI,2003,3.334948334
MWI,2004,3.337389452
MWI,2005,3.340232192
MWI,2006,3.341502035
MWI,2007,3.342424746
MWI,2008,3.343571025
MWI,2009,3.344463926
MWI,2010,3.345412027
MWI,2011,3.348443416
MWI,2012,3.351575783
MWI,2013,3.354615709
MWI,2014,3.357403706
MWI,2015,3.359783027
MWI,2016,3.3625814
MYS,1990,3.92158249
MYS,1991,3.92535901
MYS,1992,3.929289715
MYS,1993,3.932946478
MYS,1994,3.936354087
MYS,1995,3.936958194
MYS,1996,3.996381411
MYS,1997,4.057541819
MYS,1998,4.119846746
MYS,1999,4.183372678
MYS,2000,4.249117945
MYS,2001,4.250895339
MYS,2002,4.253957289
MYS,2003,4.257146009
MYS,2004,4.260829708
MYS,2005,4.264895397
MYS,2006,4.270027886
MYS,2007,4.275004637
MYS,2008,4.279813853
MYS,2009,4.284428698
MYS,2010,4.28875035
MYS,2011,4.240146537
MYS,2012,4.191678528
MYS,2013,4.143928737
MYS,2014,4.096241051
MYS,2015,4.049075447
MYS,2016,4.002854394
MDV,1990,3.467931607
MDV,1991,3.473900254
MDV,1992,3.480546157
MDV,1993,3.487194662
MDV,1994,3.492787741
MDV,1995,3.498313342
MDV,1996,3.504088811
MDV,1997,3.508861643
MDV,1998,3.513488321
MDV,1999,3.517663037
MDV,2000,3.522677047
MDV,2001,3.528430857
MDV,2002,3.535104379
MDV,2003,3.542288194
MDV,2004,3.548848138
MDV,2005,3.555854321
MDV,2006,3.562690597
MDV,2007,3.568380928
