,Code,Year,"Suicide rate (deaths per 100,000)","Mental and substance use disorder rate (number suffering per 100,000)"
16232,RUS,2016,30.594510435900002,16434.6796798
16233,RWA,1800,,
16234,RWA,1820,,
16235,RWA,1950,,
16236,RWA,1951,,
16237,RWA,1952,,
16238,RWA,1953,,
16239,RWA,1954,,
16240,RWA,1955,,
16241,RWA,1956,,
16242,RWA,1957,,
16243,RWA,1958,,
16244,RWA,1959,,
16245,RWA,1960,,
16246,RWA,1961,,
16247,RWA,1962,,
16248,RWA,1963,,
16249,RWA,1964,,
16250,RWA,1965,,
16251,RWA,1966,,
16252,RWA,1967,,
16253,RWA,1968,,
16254,RWA,1969,,
16255,RWA,1970,,
16256,RWA,1971,,
16257,RWA,1972,,
16258,RWA,1973,,
16259,RWA,1974,,
16260,RWA,1975,,
16261,RWA,1976,,
16262,RWA,1977,,
16263,RWA,1978,,
16264,RWA,1979,,
16265,RWA,1980,,
16266,RWA,1981,,
16267,RWA,1982,,
16268,RWA,1983,,
16269,RWA,1984,,
16270,RWA,1985,,
16271,RWA,1986,,
16272,RWA,1987,,
16273,RWA,1988,,
16274,RWA,1989,,
16275,RWA,1990,19.0774891714,17069.4771264
16276,RWA,1991,19.9344742593,17080.5899358
16277,RWA,1992,20.3795111521,17111.8070046
16278,RWA,1993,20.7836008439,17146.4753065
16279,RWA,1994,21.2947199221,17190.9086478
16280,RWA,1995,21.7922585728,17248.118210900004
16281,RWA,1996,21.4948963793,17191.908562800007
16282,RWA,1997,21.1851494932,17143.425788999997
16283,RWA,1998,20.710991434500002,17099.6926376
16284,RWA,1999,19.697262397,17065.860520500002
16285,RWA,2000,18.5618545155,17041.397120299996
16286,RWA,2001,17.449215733499997,17001.8360738
16287,RWA,2002,16.573107398,16963.873197099998
16288,RWA,2003,15.8500994899,16932.3110217
16289,RWA,2004,15.274414401999998,16906.7429289
16290,RWA,2005,14.7556368549,16882.6120057
16291,RWA,2006,14.267656349300001,16804.7093308
16292,RWA,2007,13.775640790799999,16727.2344731
16293,RWA,2008,13.2396236006,16652.8233619
16294,RWA,2009,12.7545324507,16575.8283955
16295,RWA,2010,12.365817755999998,16513.9187242
16296,RWA,2011,12.248539268200002,16504.130865
16297,RWA,2012,12.0064581482,16507.404764299998
16298,RWA,2013,11.8640339752,16518.650691699993
16299,RWA,2014,11.7490846659,16506.9376768
16300,RWA,2015,11.5837936429,16518.068164
16301,RWA,2016,11.4918186198,16522.1831598
16302,SHN,1800,,
16303,SHN,1820,,
16304,SHN,1854,,
16305,SHN,1861,,
16306,SHN,1871,,
16307,SHN,1881,,
16308,SHN,1891,,
16309,SHN,1901,,
16310,SHN,1911,,
16311,SHN,1921,,
16312,SHN,1931,,
16313,SHN,1946,,
16314,SHN,1950,,
16315,SHN,1951,,
16316,SHN,1952,,
16317,SHN,1953,,
16318,SHN,1954,,
16319,SHN,1955,,
16320,SHN,1956,,
16321,SHN,1957,,
16322,SHN,1958,,
16323,SHN,1959,,
16324,SHN,1960,,
16325,SHN,1961,,
16326,SHN,1962,,
16327,SHN,1963,,
16328,SHN,1964,,
16329,SHN,1965,,
16330,SHN,1966,,
16331,SHN,1967,,
16332,SHN,1968,,
16333,SHN,1969,,
16334,SHN,1970,,
16335,SHN,1971,,
16336,SHN,1972,,
16337,SHN,1973,,
16338,SHN,1974,,
16339,SHN,1975,,
16340,SHN,1976,,
16341,SHN,1977,,
16342,SHN,1978,,
16343,SHN,1979,,
16344,SHN,1980,,
16345,SHN,1981,,
16346,SHN,1982,,
16347,SHN,1983,,
16348,SHN,1984,,
16349,SHN,1985,,
16350,SHN,1986,,
16351,SHN,1987,,
16352,SHN,1988,,
16353,SHN,1989,,
16354,SHN,1990,,
16355,SHN,1991,,
16356,SHN,1992,,
16357,SHN,1993,,
16358,SHN,1994,,
16359,SHN,1995,,
16360,SHN,1996,,
16361,SHN,1997,,
16362,SHN,1998,,
16363,SHN,1999,,
16364,SHN,2000,,
16365,SHN,2001,,
16366,SHN,2002,,
16367,SHN,2003,,
16368,SHN,2004,,
16369,SHN,2005,,
16370,SHN,2006,,
16371,SHN,2007,,
16372,SHN,2008,,
16373,SHN,2009,,
16374,SHN,2010,,
16375,SHN,2011,,
16376,SHN,2012,,
16377,SHN,2013,,
16378,KNA,1800,,
16379,KNA,1820,,
16380,KNA,1950,,
16381,KNA,1951,,
16382,KNA,1952,,
16383,KNA,1953,,
16384,KNA,1954,,
16385,KNA,1955,,
16386,KNA,1956,,
16387,KNA,1957,,
16388,KNA,1958,,
16389,KNA,1959,,
16390,KNA,1960,,
16391,KNA,1961,,
16392,KNA,1962,,
16393,KNA,1963,,
16394,KNA,1964,,
16395,KNA,1965,,
16396,KNA,1966,,
16397,KNA,1967,,
16398,KNA,1968,,
16399,KNA,1969,,
16400,KNA,1970,,
16401,KNA,1971,,
16402,KNA,1972,,
16403,KNA,1973,,
16404,KNA,1974,,
16405,KNA,1975,,
16406,KNA,1976,,
16407,KNA,1977,,
16408,KNA,1978,,
16409,KNA,1979,,
16410,KNA,1980,,
16411,KNA,1981,,
16412,KNA,1982,,
16413,KNA,1983,,
16414,KNA,1984,,
16415,KNA,1985,,
16416,KNA,1986,,
16417,KNA,1987,,
16418,KNA,1988,,
16419,KNA,1989,,
16420,KNA,1990,,
16421,KNA,1991,,
16422,KNA,1992,,
16423,KNA,1993,,
16424,KNA,1994,,
16425,KNA,1995,,
16426,KNA,1996,,
16427,KNA,1997,,
16428,KNA,1998,,
16429,KNA,1999,,
16430,KNA,2000,,
16431,KNA,2001,,
16432,KNA,2002,,
16433,KNA,2003,,
16434,KNA,2004,,
16435,KNA,2005,,
16436,KNA,2006,,
16437,KNA,2007,,
16438,KNA,2008,,
16439,KNA,2009,,
16440,KNA,2010,,
16441,KNA,2011,,
16442,KNA,2012,,
16443,KNA,2013,,
16444,LCA,1800,,
16445,LCA,1851,,
16446,LCA,1861,,
16447,LCA,1871,,
16448,LCA,1881,,
16449,LCA,1891,,
16450,LCA,1901,,
16451,LCA,1911,,
16452,LCA,1921,,
16453,LCA,1946,,
16454,LCA,1950,,
16455,LCA,1951,,
16456,LCA,1952,,
16457,LCA,1953,,
16458,LCA,1954,,
16459,LCA,1955,,
16460,LCA,1956,,
16461,LCA,1957,,
16462,LCA,1958,,
16463,LCA,1959,,
16464,LCA,1960,,
16465,LCA,1961,,
16466,LCA,1962,,
16467,LCA,1963,,
16468,LCA,1964,,
16469,LCA,1965,,
16470,LCA,1966,,
16471,LCA,1967,,
16472,LCA,1968,,
16473,LCA,1969,,
16474,LCA,1970,,
16475,LCA,1971,,
16476,LCA,1972,,
16477,LCA,1973,,
16478,LCA,1974,,
16479,LCA,1975,,
16480,LCA,1976,,
16481,LCA,1977,,
16482,LCA,1978,,
16483,LCA,1979,,
16484,LCA,1980,,
16485,LCA,1981,,
16486,LCA,1982,,
16487,LCA,1983,,
16488,LCA,1984,,
16489,LCA,1985,,
16490,LCA,1986,,
16491,LCA,1987,,
16492,LCA,1988,,
16493,LCA,1989,,
16494,LCA,1990,6.82180368185,15534.747270200001
16495,LCA,1991,6.93501612739,15508.174143699998
16496,LCA,1992,6.987769000089999,15492.7048573
16497,LCA,1993,6.89235230717,15486.3910501
16498,LCA,1994,6.779922066319999,15460.0540632
16499,LCA,1995,6.78838481464,15447.1221583
16500,LCA,1996,6.448352926079999,15440.246866799998
16501,LCA,1997,6.3466724571,15432.686420700002
16502,LCA,1998,6.641816331159999,15436.9396563
16503,LCA,1999,6.7182523741499995,15432.4793641
16504,LCA,2000,6.50329769882,15431.333495200002
16505,LCA,2001,6.43714067186,15410.1589409
16506,LCA,2002,6.42399303048,15392.6113129
16507,LCA,2003,6.555316186590001,15386.828529600001
16508,LCA,2004,6.76225871054,15365.3480409
16509,LCA,2005,6.753313713070001,15353.513267299997
16510,LCA,2006,6.71693660082,15347.8993009
16511,LCA,2007,6.72765223909,15347.1013396
16512,LCA,2008,6.749881286359999,15343.242045500001
16513,LCA,2009,6.76233322007,15332.0792569
16514,LCA,2010,6.777957549109999,15327.6914601
16515,LCA,2011,6.95409744665,15322.7289706
16516,LCA,2012,6.860227042819999,15320.201698199999
16517,LCA,2013,6.792340677049999,15311.1442264
16518,LCA,2014,6.82627734598,15303.7275049
16519,LCA,2015,6.8433506921000005,15295.4645069
16520,LCA,2016,7.04521042735,15290.3880558
16521,VCT,1800,,
16522,VCT,1820,,
16523,VCT,1851,,
16524,VCT,1861,,
16525,VCT,1871,,
16526,VCT,1881,,
16527,VCT,1891,,
16528,VCT,1901,,
16529,VCT,1911,,
16530,VCT,1921,,
16531,VCT,1931,,
16532,VCT,1946,,
16533,VCT,1950,,
16534,VCT,1951,,
16535,VCT,1952,,
16536,VCT,1953,,
16537,VCT,1954,,
16538,VCT,1955,,
16539,VCT,1956,,
16540,VCT,1957,,
16541,VCT,1958,,
16542,VCT,1959,,
16543,VCT,1960,,
16544,VCT,1961,,
16545,VCT,1962,,
16546,VCT,1963,,
16547,VCT,1964,,
16548,VCT,1965,,
16549,VCT,1966,,
16550,VCT,1967,,
16551,VCT,1968,,
16552,VCT,1969,,
16553,VCT,1970,,
16554,VCT,1971,,
16555,VCT,1972,,
16556,VCT,1973,,
16557,VCT,1974,,
16558,VCT,1975,,
16559,VCT,1976,,
16560,VCT,1977,,
16561,VCT,1978,,
16562,VCT,1979,,
16563,VCT,1980,,
16564,VCT,1981,,
16565,VCT,1982,,
16566,VCT,1983,,
16567,VCT,1984,,
16568,VCT,1985,,
16569,VCT,1986,,
16570,VCT,1987,,
16571,VCT,1988,,
16572,VCT,1989,,
16573,VCT,1990,5.76614997656,15731.6235127
16574,VCT,1991,5.881529963259999,15704.913571599998
16575,VCT,1992,6.01855813473,15693.5677755
16576,VCT,1993,6.17036167625,15666.3036886
16577,VCT,1994,6.32471219883,15637.877637600002
16578,VCT,1995,6.48234622364,15632.034016999998
16579,VCT,1996,6.3079776046500005,15626.3856085
16580,VCT,1997,6.43164922808,15629.295152399998
16581,VCT,1998,6.93272181762,15627.7418327
16582,VCT,1999,7.14417707153,15618.9778075
16583,VCT,2000,6.86491341163,15623.4069542
16584,VCT,2001,7.3421847112,15617.085714899998
16585,VCT,2002,7.263435454980001,15594.2850742
16586,VCT,2003,7.295534482720001,15603.1863606
16587,VCT,2004,7.336958996850001,15588.0149317
16588,VCT,2005,7.273009107909999,15582.054725100003
16589,VCT,2006,7.309616454529999,15586.4597224
16590,VCT,2007,7.32785435286,15591.258790000002
16591,VCT,2008,7.37338595716,15580.706419299999
16592,VCT,2009,7.438229938500001,15586.6536573
16593,VCT,2010,7.54632568778,15588.6022056
16594,VCT,2011,7.707650612749998,15583.042919099997
16595,VCT,2012,7.80203939788,15576.118048299999
16596,VCT,2013,7.7168110167499995,15580.670645700002
16597,VCT,2014,7.7287641968899985,15562.233512
16598,VCT,2015,7.46888952973,15567.5853425
16599,VCT,2016,7.5900272291399995,15565.3832502
16600,WSM,1700,,
16601,WSM,1800,,
16602,WSM,1850,,
16603,WSM,1900,,
16604,WSM,1906,,
16605,WSM,1911,,
16606,WSM,1921,,
16607,WSM,1926,,
16608,WSM,1936,,
16609,WSM,1945,,
16610,WSM,1950,,
16611,WSM,1951,,
16612,WSM,1952,,
16613,WSM,1953,,
16614,WSM,1954,,
16615,WSM,1955,,
16616,WSM,1956,,
16617,WSM,1957,,
16618,WSM,1958,,
16619,WSM,1959,,
16620,WSM,1960,,
16621,WSM,1961,,
16622,WSM,1962,,
16623,WSM,1963,,
16624,WSM,1964,,
16625,WSM,1965,,
16626,WSM,1966,,
16627,WSM,1967,,
16628,WSM,1968,,
16629,WSM,1969,,
16630,WSM,1970,,
16631,WSM,1971,,
16632,WSM,1972,,
16633,WSM,1973,,
16634,WSM,1974,,
16635,WSM,1975,,
16636,WSM,1976,,
16637,WSM,1977,,
16638,WSM,1978,,
16639,WSM,1979,,
16640,WSM,1980,,
16641,WSM,1981,,
16642,WSM,1982,,
16643,WSM,1983,,
16644,WSM,1984,,
16645,WSM,1985,,
16646,WSM,1986,,
16647,WSM,1987,,
16648,WSM,1988,,
16649,WSM,1989,,
16650,WSM,1990,18.1418166025,13086.762502299998
16651,WSM,1991,18.0057043527,13090.8960259
16652,WSM,1992,17.8740284659,13095.6120536
16653,WSM,1993,17.719042992000002,13092.649717299999
16654,WSM,1994,17.5306235883,13102.5300255
16655,WSM,1995,17.2827878463,13109.8323948
16656,WSM,1996,16.9885838621,13090.7036945
16657,WSM,1997,16.764287401700003,13088.1890442
16658,WSM,1998,16.4056445663,13065.005277200002
16659,WSM,1999,16.0790496491,13059.2040073
16660,WSM,2000,15.6836155668,13051.0117057
16661,WSM,2001,15.326287106099999,13035.9158803
16662,WSM,2002,14.9986955938,13023.8048353
16663,WSM,2003,14.689033108199999,13010.5421122
16664,WSM,2004,14.464852323699999,13005.731244
16665,WSM,2005,14.236624361099999,12996.6789891
16666,WSM,2006,14.0457320258,12985.504611299999
16667,WSM,2007,13.9781129908,12970.3194843
16668,WSM,2008,13.4750669879,12960.878915899999
16669,WSM,2009,13.448903836,12948.0553394
16670,WSM,2010,13.377647448800001,12940.5959536
16671,WSM,2011,13.3027631666,12938.0494567
16672,WSM,2012,13.251856395599999,12932.892397
16673,WSM,2013,13.227171697200001,12928.4397913
16674,WSM,2014,13.183043998399999,12929.2263819
16675,WSM,2015,13.133272143900001,12926.7524116
16676,WSM,2016,12.947707127100001,12925.901908000002
16677,SMR,1800,,
16678,SMR,1820,,
16679,SMR,1950,,
16680,SMR,1951,,
16681,SMR,1952,,
16682,SMR,1953,,
16683,SMR,1954,,
16684,SMR,1955,,
16685,SMR,1956,,
16686,SMR,1957,,
16687,SMR,1958,,
16688,SMR,1959,,
16689,SMR,1960,,
16690,SMR,1961,,
16691,SMR,1962,,
16692,SMR,1963,,
16693,SMR,1964,,
16694,SMR,1965,,
16695,SMR,1966,,
16696,SMR,1967,,
16697,SMR,1968,,
16698,SMR,1969,,
16699,SMR,1970,,
16700,SMR,1971,,
16701,SMR,1972,,
16702,SMR,1973,,
16703,SMR,1974,,
16704,SMR,1975,,
16705,SMR,1976,,
16706,SMR,1977,,
16707,SMR,1978,,
16708,SMR,1979,,
16709,SMR,1980,,
16710,SMR,1981,,
16711,SMR,1982,,
16712,SMR,1983,,
16713,SMR,1984,,
16714,SMR,1985,,
16715,SMR,1986,,
16716,SMR,1987,,
16717,SMR,1988,,
16718,SMR,1989,,
16719,SMR,1990,,
16720,SMR,1991,,
16721,SMR,1992,,
16722,SMR,1993,,
16723,SMR,1994,,
16724,SMR,1995,,
16725,SMR,1996,,
16726,SMR,1997,,
16727,SMR,1998,,
16728,SMR,1999,,
16729,SMR,2000,,
16730,SMR,2001,,
16731,SMR,2002,,
16732,SMR,2003,,
16733,SMR,2004,,
16734,SMR,2005,,
16735,SMR,2006,,
16736,SMR,2007,,
16737,SMR,2008,,
16738,SMR,2009,,
16739,SMR,2010,,
16740,SMR,2011,,
16741,SMR,2012,,
16742,SMR,2013,,
16743,STP,1800,,
16744,STP,1820,,
16745,STP,1950,,
16746,STP,1951,,
16747,STP,1952,,
16748,STP,1953,,
16749,STP,1954,,
16750,STP,1955,,
16751,STP,1956,,
16752,STP,1957,,
16753,STP,1958,,
16754,STP,1959,,
16755,STP,1960,,
16756,STP,1961,,
16757,STP,1962,,
16758,STP,1963,,
16759,STP,1964,,
16760,STP,1965,,
16761,STP,1966,,
16762,STP,1967,,
16763,STP,1968,,
16764,STP,1969,,
16765,STP,1970,,
16766,STP,1971,,
16767,STP,1972,,
16768,STP,1973,,
16769,STP,1974,,
16770,STP,1975,,
16771,STP,1976,,
16772,STP,1977,,
16773,STP,1978,,
16774,STP,1979,,
16775,STP,1980,,
16776,STP,1981,,
16777,STP,1982,,
16778,STP,1983,,
16779,STP,1984,,
16780,STP,1985,,
16781,STP,1986,,
16782,STP,1987,,
16783,STP,1988,,
16784,STP,1989,,
16785,STP,1990,2.6484676349800003,14469.317636500002
16786,STP,1991,2.63066659752,14453.010124900002
16787,STP,1992,2.59684009643,14442.453503100001
16788,STP,1993,2.5762688767900004,14429.4601109
16789,STP,1994,2.5081253154799996,14416.736399000001
16790,STP,1995,2.50082437585,14405.547323099998
16791,STP,1996,2.56017239058,14396.752215999999
16792,STP,1997,2.5903732257,14396.2557505
16793,STP,1998,2.62494925907,14405.4090389
16794,STP,1999,2.6087331951,14399.0718794
16795,STP,2000,2.58699780733,14404.382178
16796,STP,2001,2.59121377855,14396.9037075
16797,STP,2002,2.61357384518,14388.246563600002
16798,STP,2003,2.83061353702,14385.462315399998
16799,STP,2004,2.8584884662100003,14393.1730209
16800,STP,2005,2.8502427667799997,14390.002063299999
16801,STP,2006,2.86900536699,14371.929277700001
16802,STP,2007,2.7951871383999998,14352.575035499998
16803,STP,2008,2.7710384477,14332.0771345
16804,STP,2009,2.79521610438,14332.9005667
16805,STP,2010,2.7722427651499997,14314.0947931
16806,STP,2011,2.82375740412,14311.441837900002
16807,STP,2012,2.96483588207,14295.940221600002
16808,STP,2013,2.94313037347,14303.1814354
16809,STP,2014,2.95013160378,14304.853978799998
16810,STP,2015,2.9668011922299997,14308.1239345
16811,STP,2016,2.98774029505,14302.5227121
16812,SAU,1800,,
16813,SAU,1820,,
16814,SAU,1870,,
16815,SAU,1913,,
16816,SAU,1950,,
16817,SAU,1951,,
16818,SAU,1952,,
16819,SAU,1953,,
16820,SAU,1954,,
16821,SAU,1955,,
16822,SAU,1956,,
16823,SAU,1957,,
16824,SAU,1958,,
16825,SAU,1959,,
16826,SAU,1960,,
16827,SAU,1961,,
16828,SAU,1962,,
16829,SAU,1963,,
16830,SAU,1964,,
16831,SAU,1965,,
16832,SAU,1966,,
16833,SAU,1967,,
16834,SAU,1968,,
16835,SAU,1969,,
16836,SAU,1970,,
16837,SAU,1971,,
16838,SAU,1972,,
16839,SAU,1973,,
16840,SAU,1974,,
16841,SAU,1975,,
16842,SAU,1976,,
16843,SAU,1977,,
16844,SAU,1978,,
16845,SAU,1979,,
16846,SAU,1980,,
16847,SAU,1981,,
16848,SAU,1982,,
16849,SAU,1983,,
16850,SAU,1984,,
16851,SAU,1985,,
16852,SAU,1986,,
16853,SAU,1987,,
16854,SAU,1988,,
16855,SAU,1989,,
16856,SAU,1990,2.6314786238799996,14897.943919600002
16857,SAU,1991,2.64747959508,14879.170648100002
16858,SAU,1992,2.65127393078,14871.9367032
16859,SAU,1993,2.65517146386,14854.855394499999
16860,SAU,1994,2.67109316865,14843.633997600002
16861,SAU,1995,2.6516517951700003,14838.376062000001
16862,SAU,1996,2.65873873515,14844.4247372
16863,SAU,1997,2.8266756417299996,14850.375504499998
16864,SAU,1998,2.8179653193400003,14859.8790437
16865,SAU,1999,2.85822894351,14870.510678499999
16866,SAU,2000,2.89364672517,14880.475841299998
16867,SAU,2001,2.9341518197000003,14884.4228299
16868,SAU,2002,3.00170663355,14899.446585299998
16869,SAU,2003,3.033520981,14910.3956649
16870,SAU,2004,3.09788621592,14917.297440400003
16871,SAU,2005,3.15122543256,14931.2367326
16872,SAU,2006,3.20119746528,14939.440527200002
16873,SAU,2007,3.25501315364,14948.480313499998
16874,SAU,2008,3.26955127395,14953.5479852
16875,SAU,2009,3.36120360723,14959.183447100002
16876,SAU,2010,3.45535949823,14973.0654539
16877,SAU,2011,3.7373488069699996,14979.7712842
16878,SAU,2012,3.7805955592300005,14986.9417506
16879,SAU,2013,3.27754764532,15001.5044299
16880,SAU,2014,3.1928240496900004,15013.651112099997
16881,SAU,2015,3.13455129343,15023.9684162
16882,SAU,2016,3.0841824129699997,15039.6694614
16883,,1990,13.9784979547,16721.694668699998
16884,,1991,13.8383534345,16746.475378100004
16885,,1992,14.0233818176,16781.3248803
16886,,1993,14.1893881251,16820.262693700002
16887,,1994,14.162118945,16866.2465697
16888,,1995,14.049911695,16905.863512800002
16889,,1996,13.9313974351,16915.4918766
16890,,1997,13.937146122700002,16924.0715041
16891,,1998,13.915439250599999,16954.026286199998
16892,,1999,13.818108388299999,16965.449795599998
16893,,2000,13.564683284900001,16985.8358564
16894,,2001,13.233304049200001,16978.7135305
16895,,2002,13.070671131900001,16972.033919600002
16896,,2003,12.6619292113,16968.7480448
16897,,2004,12.414490195399999,16964.8396445
16898,,2005,12.1283974794,16971.3058565
16899,,2006,12.1088772843,16970.2257604
16900,,2007,12.0597844178,16974.254365
16901,,2008,12.027355200599999,16969.5409974
16902,,2009,11.858098113499999,16966.866862900002
16903,,2010,11.7600056457,16974.3312667
16904,,2011,11.6812868818,16944.962728799997
16905,,2012,11.4298853731,16927.9871586
16906,,2013,11.2122821928,16912.5427213
16907,,2014,11.0597583651,16877.7270796
16908,,2015,11.0719111044,16859.504152399997
16909,,2016,11.0867331419,16848.203153
16910,SEN,1800,,
16911,SEN,1820,,
16912,SEN,1950,,
16913,SEN,1951,,
16914,SEN,1952,,
16915,SEN,1953,,
16916,SEN,1954,,
16917,SEN,1955,,
16918,SEN,1956,,
16919,SEN,1957,,
16920,SEN,1958,,
16921,SEN,1959,,
16922,SEN,1960,,
16923,SEN,1961,,
16924,SEN,1962,,
16925,SEN,1963,,
16926,SEN,1964,,
16927,SEN,1965,,
16928,SEN,1966,,
16929,SEN,1967,,
16930,SEN,1968,,
16931,SEN,1969,,
16932,SEN,1970,,
16933,SEN,1971,,
16934,SEN,1972,,
16935,SEN,1973,,
16936,SEN,1974,,
16937,SEN,1975,,
16938,SEN,1976,,
16939,SEN,1977,,
16940,SEN,1978,,
16941,SEN,1979,,
16942,SEN,1980,,
16943,SEN,1981,,
16944,SEN,1982,,
16945,SEN,1983,,
16946,SEN,1984,,
16947,SEN,1985,,
16948,SEN,1986,,
16949,SEN,1987,,
16950,SEN,1988,,
16951,SEN,1989,,
16952,SEN,1990,11.5166895128,14590.614840200002
16953,SEN,1991,11.5402448851,14596.3529463
16954,SEN,1992,11.6856653161,14599.844359499999
16955,SEN,1993,11.702886360699999,14606.450981999997
16956,SEN,1994,12.0289278891,14617.6010591
16957,SEN,1995,11.9049161428,14628.168507499999
16958,SEN,1996,11.8237649178,14603.6094375
16959,SEN,1997,11.9265362923,14592.9732665
16960,SEN,1998,12.187594336400002,14583.1984118
16961,SEN,1999,12.658054011800001,14561.0930632
16962,SEN,2000,12.679951163699998,14560.590122
16963,SEN,2001,12.818738338,14553.2107599
16964,SEN,2002,12.862498231099998,14539.2022294
16965,SEN,2003,12.875770177600002,14533.0878184
16966,SEN,2004,12.9741230382,14535.026227200002
16967,SEN,2005,13.1636793027,14528.0547919
16968,SEN,2006,13.230185199000001,14523.4730847
16969,SEN,2007,13.4468500432,14517.2667696
16970,SEN,2008,13.4483877155,14515.310055700002
16971,SEN,2009,13.4033077011,14514.369483199998
16972,SEN,2010,13.4037624903,14512.2814062
16973,SEN,2011,13.412499619399998,14526.941354199998
16974,SEN,2012,13.438794417,14537.5274306
16975,SEN,2013,13.5016122463,14541.9764626
16976,SEN,2014,13.583226039200001,14561.2889936
16977,SEN,2015,13.670057201199999,14572.7135014
16978,SEN,2016,13.5786186391,14589.4317479
16979,SRB,1800,,
16980,SRB,1820,,
16981,SRB,1950,,
16982,SRB,1951,,
16983,SRB,1952,,
16984,SRB,1953,,
16985,SRB,1954,,
16986,SRB,1955,,
16987,SRB,1956,,
16988,SRB,1957,,
16989,SRB,1958,,
16990,SRB,1959,,
16991,SRB,1960,,
16992,SRB,1961,,
16993,SRB,1962,,
16994,SRB,1963,,
16995,SRB,1964,,
16996,SRB,1965,,
16997,SRB,1966,,
16998,SRB,1967,,
16999,SRB,1968,,
17000,SRB,1969,,
17001,SRB,1970,,
17002,SRB,1971,,
17003,SRB,1972,,
17004,SRB,1973,,
17005,SRB,1974,,
17006,SRB,1975,,
17007,SRB,1976,,
17008,SRB,1977,,
17009,SRB,1978,,
17010,SRB,1979,,
17011,SRB,1980,,
17012,SRB,1981,,
17013,SRB,1982,,
17014,SRB,1983,,
17015,SRB,1984,,
17016,SRB,1985,,
17017,SRB,1986,,
17018,SRB,1987,,
17019,SRB,1988,,
17020,SRB,1989,,
17021,SRB,1990,19.274005466400002,13455.7405784
17022,SRB,1991,19.2058665053,13473.5108972
17023,SRB,1992,19.4505516342,13484.3296514
17024,SRB,1993,19.6983539014,13496.372384
17025,SRB,1994,19.806998468699998,13506.9228847
17026,SRB,1995,19.8477196838,13531.3137351
17027,SRB,1996,19.959303417300006,13516.0630335
17028,SRB,1997,19.9549572913,13513.456321899997
17029,SRB,1998,19.7303766789,13503.2373253
17030,SRB,1999,19.7204516247,13497.749833000002
17031,SRB,2000,19.5244111299,13502.523421000002
17032,SRB,2001,19.276775678299998,13484.1222785
17033,SRB,2002,18.914093558599998,13459.5532676
17034,SRB,2003,18.5644465125,13442.5498636
17035,SRB,2004,18.1752574121,13431.616806299999
17036,SRB,2005,17.7012234497,13415.8354246
17037,SRB,2006,17.194356571700002,13396.5817205
17038,SRB,2007,16.7897819574,13372.9244705
17039,SRB,2008,16.3743926115,13350.1886308
17040,SRB,2009,16.1345981347,13322.2264939
17041,SRB,2010,15.674005393100002,13315.4834022
17042,SRB,2011,15.4126471565,13313.5716582
17043,SRB,2012,15.1908718514,13320.3765334
17044,SRB,2013,15.2283593969,13309.5469752
17045,SRB,2014,14.9510651171,13315.851977799999
17046,SRB,2015,15.198669660699998,13320.522517799998
17047,SRB,2016,15.491327661499998,13314.9057035
17048,SYC,1800,,
17049,SYC,1820,,
17050,SYC,1891,,
17051,SYC,1901,,
17052,SYC,1911,,
17053,SYC,1921,,
17054,SYC,1931,,
17055,SYC,1950,,
17056,SYC,1951,,
17057,SYC,1952,,
17058,SYC,1953,,
17059,SYC,1954,,
17060,SYC,1955,,
17061,SYC,1956,,
17062,SYC,1957,,
17063,SYC,1958,,
17064,SYC,1959,,
17065,SYC,1960,,
17066,SYC,1961,,
17067,SYC,1962,,
17068,SYC,1963,,
17069,SYC,1964,,
17070,SYC,1965,,
17071,SYC,1966,,
17072,SYC,1967,,
17073,SYC,1968,,
17074,SYC,1969,,
17075,SYC,1970,,
17076,SYC,1971,,
17077,SYC,1972,,
17078,SYC,1973,,
17079,SYC,1974,,
17080,SYC,1975,,
17081,SYC,1976,,
17082,SYC,1977,,
17083,SYC,1978,,
17084,SYC,1979,,
17085,SYC,1980,,
17086,SYC,1981,,
17087,SYC,1982,,
17088,SYC,1983,,
17089,SYC,1984,,
17090,SYC,1985,,
17091,SYC,1986,,
17092,SYC,1987,,
17093,SYC,1988,,
17094,SYC,1989,,
17095,SYC,1990,19.033844479000003,13073.4859406
17096,SYC,1991,18.7783995519,13049.533787699998
17097,SYC,1992,18.239834578299998,13040.633463
17098,SYC,1993,17.4151421846,13035.767175799998
17099,SYC,1994,16.1481064384,13022.482502900002
17100,SYC,1995,15.014076579600001,13012.5939172
17101,SYC,1996,14.058702891900001,12996.974243
17102,SYC,1997,13.0652370714,12975.7192321
17103,SYC,1998,12.3848874534,12964.3967912
17104,SYC,1999,11.828543345999998,12948.644730700002
17105,SYC,2000,11.2993954072,12945.455564300002
17106,SYC,2001,10.9554731304,12933.4075276
17107,SYC,2002,10.6802702152,12916.097462200001
17108,SYC,2003,10.4877937807,12908.5916802
17109,SYC,2004,10.1586871341,12906.812602099999
17110,SYC,2005,9.81703238969,12896.6738719
17111,SYC,2006,9.30921591387,12880.5425064
17112,SYC,2007,8.99510485628,12864.7639384
17113,SYC,2008,8.80091202362,12841.5571464
17114,SYC,2009,8.616409283080001,12833.294690899998
17115,SYC,2010,8.41941409267,12814.5098608
17116,SYC,2011,8.38813450732,12798.334660100001
17117,SYC,2012,8.173874917240001,12786.9273639
17118,SYC,2013,8.103648244419999,12775.708273999999
17119,SYC,2014,8.18363079751,12764.4408516
