,Code,Year,Prevalence - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Percent) (%)
4665,,2011,18.296960398099998
4666,,2012,18.2668346041
4667,,2013,18.2340885023
4668,,2014,18.1787245523
4669,,2015,18.1385873137
4670,,2016,18.1030784461
4671,SEN,1990,14.695228274200002
4672,SEN,1991,14.7050683604
4673,SEN,1992,14.712135323399998
4674,SEN,1993,14.722295296199999
4675,SEN,1994,14.7366388399
4676,SEN,1995,14.7502140906
4677,SEN,1996,14.7328720614
4678,SEN,1997,14.7289471847
4679,SEN,1998,14.7249405794
4680,SEN,1999,14.708651426500001
4681,SEN,2000,14.7133013145
4682,SEN,2001,14.713289540400002
4683,SEN,2002,14.705508688999998
4684,SEN,2003,14.7048446607
4685,SEN,2004,14.711991140799999
4686,SEN,2005,14.708827131400001
4687,SEN,2006,14.7083879775
4688,SEN,2007,14.7067016681
4689,SEN,2008,14.708573350599996
4690,SEN,2009,14.7114987867
4691,SEN,2010,14.712562278899998
4692,SEN,2011,14.7395081432
4693,SEN,2012,14.7604696084
4694,SEN,2013,14.7745466418
4695,SEN,2014,14.8015381985
4696,SEN,2015,14.819977050999999
4697,SEN,2016,14.842536474400001
4698,SRB,1990,14.1676020283
4699,SRB,1991,14.1864017904
4700,SRB,1992,14.1951628474
4701,SRB,1993,14.206029501100002
4702,SRB,1994,14.2146662679
4703,SRB,1995,14.236759071800003
4704,SRB,1996,14.225925883199999
4705,SRB,1997,14.2271097743
4706,SRB,1998,14.2202974801
4707,SRB,1999,14.2181350986
4708,SRB,2000,14.224636416900001
4709,SRB,2001,14.2098893976
4710,SRB,2002,14.188535213699998
4711,SRB,2003,14.173663463699999
4712,SRB,2004,14.165218488699999
4713,SRB,2005,14.1516642599
4714,SRB,2006,14.1387674951
4715,SRB,2007,14.121150642899996
4716,SRB,2008,14.1034212612
4717,SRB,2009,14.0804621293
4718,SRB,2010,14.078612913199999
4719,SRB,2011,14.085817523
4720,SRB,2012,14.101587524700001
4721,SRB,2013,14.0977962343
4722,SRB,2014,14.1122853054
4723,SRB,2015,14.1237630226
4724,SRB,2016,14.1237809857
4725,SYC,1990,13.3343683224
4726,SYC,1991,13.3171255852
4727,SYC,1992,13.313335524600001
4728,SYC,1993,13.313793411199999
4729,SYC,1994,13.304603997300001
4730,SYC,1995,13.304581293399998
4731,SYC,1996,13.2836916597
4732,SYC,1997,13.2633569446
4733,SYC,1998,13.251373535
4734,SYC,1999,13.2358304269
4735,SYC,2000,13.237138345900002
4736,SYC,2001,13.223845216199999
4737,SYC,2002,13.210324144500001
4738,SYC,2003,13.205928081300002
4739,SYC,2004,13.207850840699999
4740,SYC,2005,13.2003684842
4741,SYC,2006,13.1885992937
4742,SYC,2007,13.1767278149
4743,SYC,2008,13.156840421999998
4744,SYC,2009,13.151252299200001
4745,SYC,2010,13.134038736199999
4746,SYC,2011,13.122772277300001
4747,SYC,2012,13.1155460328
4748,SYC,2013,13.108331941900001
4749,SYC,2014,13.1000398977
4750,SYC,2015,13.0883339102
4751,SYC,2016,13.094729954199998
4752,SLE,1990,15.1594630475
4753,SLE,1991,15.1605403177
4754,SLE,1992,15.157529308900001
4755,SLE,1993,15.146445773499998
4756,SLE,1994,15.1594629964
4757,SLE,1995,15.161307657199998
4758,SLE,1996,15.192769124800003
4759,SLE,1997,15.2258947228
4760,SLE,1998,15.2629619712
4761,SLE,1999,15.3006994578
4762,SLE,2000,15.3334795574
4763,SLE,2001,15.3345959925
4764,SLE,2002,15.3552219095
4765,SLE,2003,15.367241408999998
4766,SLE,2004,15.3708447803
4767,SLE,2005,15.3944784673
4768,SLE,2006,15.380947832
4769,SLE,2007,15.372316650799998
4770,SLE,2008,15.340246347599999
4771,SLE,2009,15.340709952100001
4772,SLE,2010,15.327071728499998
4773,SLE,2011,15.314952583800002
4774,SLE,2012,15.3078486721
4775,SLE,2013,15.305859166300001
4776,SLE,2014,15.2856125211
4777,SLE,2015,15.2881898425
4778,SLE,2016,15.2781034325
4779,SGP,1990,14.9713137953
4780,SGP,1991,14.9794648645
4781,SGP,1992,15.008278856199999
4782,SGP,1993,15.0223897747
4783,SGP,1994,15.0382741298
4784,SGP,1995,15.062568940699999
4785,SGP,1996,15.056947756500001
4786,SGP,1997,15.0635365832
4787,SGP,1998,15.070479854900002
4788,SGP,1999,15.0670880246
4789,SGP,2000,15.0585696269
4790,SGP,2001,14.965754753199999
4791,SGP,2002,14.8682468001
4792,SGP,2003,14.785579546900001
4793,SGP,2004,14.7023635937
4794,SGP,2005,14.6109246974
4795,SGP,2006,14.580390050200002
4796,SGP,2007,14.553289250499999
4797,SGP,2008,14.5348438982
4798,SGP,2009,14.5023462854
4799,SGP,2010,14.4774914917
4800,SGP,2011,14.451786642200002
4801,SGP,2012,14.446582930900002
4802,SGP,2013,14.428140371600001
4803,SGP,2014,14.401718388399999
4804,SGP,2015,14.3921113678
4805,SGP,2016,14.3650372943
4806,SVK,1990,14.526970113800001
4807,SVK,1991,14.539767306000002
4808,SVK,1992,14.547653296199998
4809,SVK,1993,14.559361279700001
4810,SVK,1994,14.562397750999999
4811,SVK,1995,14.5777577543
4812,SVK,1996,14.578741898599999
4813,SVK,1997,14.5735390178
4814,SVK,1998,14.564584078
4815,SVK,1999,14.559006233599998
4816,SVK,2000,14.558381728699999
4817,SVK,2001,14.532671486199998
4818,SVK,2002,14.529120351500001
4819,SVK,2003,14.516476649400001
4820,SVK,2004,14.507096504700003
4821,SVK,2005,14.4889942104
4822,SVK,2006,14.4790902952
4823,SVK,2007,14.4738728441
4824,SVK,2008,14.455168017700002
4825,SVK,2009,14.440643232200001
4826,SVK,2010,14.423637180899998
4827,SVK,2011,14.4403037009
4828,SVK,2012,14.449306821099999
4829,SVK,2013,14.470144485
4830,SVK,2014,14.4913602712
4831,SVK,2015,14.4946470102
4832,SVK,2016,14.5195972716
4833,SVN,1990,15.2260391035
4834,SVN,1991,15.2487725168
4835,SVN,1992,15.2621494362
4836,SVN,1993,15.2711588276
4837,SVN,1994,15.296028288599999
4838,SVN,1995,15.3115781779
4839,SVN,1996,15.290295637000003
4840,SVN,1997,15.273563705
4841,SVN,1998,15.251661214
4842,SVN,1999,15.2313874028
4843,SVN,2000,15.207484628900001
4844,SVN,2001,15.1860845346
4845,SVN,2002,15.1539140831
4846,SVN,2003,15.1316890386
4847,SVN,2004,15.110705907800002
4848,SVN,2005,15.0887905902
4849,SVN,2006,15.0638650896
4850,SVN,2007,15.032989697900002
4851,SVN,2008,14.9982781673
4852,SVN,2009,14.981602403300002
4853,SVN,2010,14.9455640103
4854,SVN,2011,14.946408820799999
4855,SVN,2012,14.944150840699999
4856,SVN,2013,14.9541421067
4857,SVN,2014,14.958784149500001
4858,SVN,2015,14.9478420453
4859,SVN,2016,14.9524437692
4860,SLB,1990,13.4486326293
4861,SLB,1991,13.4519875151
4862,SLB,1992,13.4584428394
4863,SLB,1993,13.4571694257
4864,SLB,1994,13.4666463973
4865,SLB,1995,13.469858282
4866,SLB,1996,13.468718833599999
4867,SLB,1997,13.4739501547
4868,SLB,1998,13.468646543699998
4869,SLB,1999,13.4656884752
4870,SLB,2000,13.472430723699999
4871,SLB,2001,13.4715417745
4872,SLB,2002,13.4737070196
4873,SLB,2003,13.4610006027
4874,SLB,2004,13.4703169753
4875,SLB,2005,13.474207652899999
4876,SLB,2006,13.4773275027
4877,SLB,2007,13.483390086099998
4878,SLB,2008,13.4863900074
4879,SLB,2009,13.470933060099998
4880,SLB,2010,13.475048688
4881,SLB,2011,13.465326960699999
4882,SLB,2012,13.4643390505
4883,SLB,2013,13.4544202545
4884,SLB,2014,13.448956143599998
4885,SLB,2015,13.439686746700001
4886,SLB,2016,13.4453084276
4887,SOM,1990,16.3367071228
4888,SOM,1991,16.3461396007
4889,SOM,1992,16.3490898074
4890,SOM,1993,16.3484566751
4891,SOM,1994,16.361857887
4892,SOM,1995,16.3757049964
4893,SOM,1996,16.387890822
4894,SOM,1997,16.4239239683
4895,SOM,1998,16.4289271042
4896,SOM,1999,16.4687978722
4897,SOM,2000,16.4883816896
4898,SOM,2001,16.5123719506
4899,SOM,2002,16.5498911312
4900,SOM,2003,16.5727271294
4901,SOM,2004,16.6054968777
4902,SOM,2005,16.644652373099998
4903,SOM,2006,16.647853193499998
4904,SOM,2007,16.643532413800003
4905,SOM,2008,16.645708827300002
4906,SOM,2009,16.6454192261
4907,SOM,2010,16.6470531971
4908,SOM,2011,16.6411310758
4909,SOM,2012,16.6394212021
4910,SOM,2013,16.6391371108
4911,SOM,2014,16.6322077184
4912,SOM,2015,16.634288255799998
4913,SOM,2016,16.624400411
4914,ZAF,1990,16.2266130965
4915,ZAF,1991,16.2303533891
4916,ZAF,1992,16.2383141138
4917,ZAF,1993,16.2473405555
4918,ZAF,1994,16.2506374224
4919,ZAF,1995,16.2667463855
4920,ZAF,1996,16.2658521046
4921,ZAF,1997,16.274571746899998
4922,ZAF,1998,16.282391425900002
4923,ZAF,1999,16.294531467000002
4924,ZAF,2000,16.309571684599998
4925,ZAF,2001,16.2871447478
4926,ZAF,2002,16.2799460272
4927,ZAF,2003,16.268570757699994
4928,ZAF,2004,16.2587128292
4929,ZAF,2005,16.249145046400002
4930,ZAF,2006,16.1877813577
4931,ZAF,2007,16.1228591955
4932,ZAF,2008,16.0619093002
4933,ZAF,2009,16.0000055078
4934,ZAF,2010,15.9429973923
4935,ZAF,2011,15.905587363199999
4936,ZAF,2012,15.876786750499999
4937,ZAF,2013,15.8502451022
4938,ZAF,2014,15.827467704199998
4939,ZAF,2015,15.80079978
4940,ZAF,2016,15.7815654201
4941,,1990,15.5075177874
4942,,1991,15.5083492968
4943,,1992,15.502362843299998
4944,,1993,15.5097735776
4945,,1994,15.513894577
4946,,1995,15.515402135499999
4947,,1996,15.527748251300002
4948,,1997,15.5426993619
4949,,1998,15.5577729544
4950,,1999,15.572613761
4951,,2000,15.5984458149
4952,,2001,15.601599630499999
4953,,2002,15.608632727800002
4954,,2003,15.612019466
4955,,2004,15.6160734006
4956,,2005,15.6227347621
4957,,2006,15.513858228399998
4958,,2007,15.4085580246
4959,,2008,15.3084549458
4960,,2009,15.2128078547
4961,,2010,15.1233904202
4962,,2011,15.1015607065
4963,,2012,15.081639368800001
4964,,2013,15.063576924000001
4965,,2014,15.043918675699999
4966,,2015,15.0299063205
4967,,2016,15.0162008494
4968,KOR,1990,15.417565106400001
4969,KOR,1991,15.4197682399
4970,KOR,1992,15.442810820999998
4971,KOR,1993,15.448892603
4972,KOR,1994,15.4702079063
4973,KOR,1995,15.489763305699999
4974,KOR,1996,15.5094780325
4975,KOR,1997,15.519100804
4976,KOR,1998,15.543145615999999
4977,KOR,1999,15.557721762900002
4978,KOR,2000,15.5790078247
4979,KOR,2001,15.610078628099997
4980,KOR,2002,15.6594812917
4981,KOR,2003,15.700743667200001
4982,KOR,2004,15.739327821999998
4983,KOR,2005,15.7979122282
4984,KOR,2006,15.7936568801
4985,KOR,2007,15.7868687521
4986,KOR,2008,15.7898453266
4987,KOR,2009,15.796668762000001
4988,KOR,2010,15.8086130207
4989,KOR,2011,15.8187344726
4990,KOR,2012,15.836225268099996
4991,KOR,2013,15.8389243425
4992,KOR,2014,15.849908946
4993,KOR,2015,15.8516070875
4994,KOR,2016,15.875342280900002
4995,SSD,1990,15.580240088599998
4996,SSD,1991,15.587054101
4997,SSD,1992,15.5883086526
4998,SSD,1993,15.5908963307
4999,SSD,1994,15.5993101537
5000,SSD,1995,15.6145865691
5001,SSD,1996,15.6184500852
5002,SSD,1997,15.6242648993
5003,SSD,1998,15.6455051697
5004,SSD,1999,15.6508766378
5005,SSD,2000,15.6661344907
5006,SSD,2001,15.6529629273
5007,SSD,2002,15.6441782536
5008,SSD,2003,15.646118670999998
5009,SSD,2004,15.6379292334
5010,SSD,2005,15.6464648773
5011,SSD,2006,15.6341636627
5012,SSD,2007,15.6190032172
5013,SSD,2008,15.6221165955
5014,SSD,2009,15.5988030105
5015,SSD,2010,15.6007864157
5016,SSD,2011,15.607652290499999
5017,SSD,2012,15.6280576738
5018,SSD,2013,15.625613899400001
5019,SSD,2014,15.63400582
5020,SSD,2015,15.656124988199997
5021,SSD,2016,15.6585896926
5022,,1990,13.396070995899999
5023,,1991,13.3814937999
5024,,1992,13.365762884
5025,,1993,13.346831198699999
5026,,1994,13.3285067354
5027,,1995,13.3104784723
5028,,1996,13.289045207000001
5029,,1997,13.2709638355
5030,,1998,13.256462513399999
5031,,1999,13.234732736199998
5032,,2000,13.224395658599999
5033,,2001,13.2087334745
5034,,2002,13.194019935899998
5035,,2003,13.182862503399999
5036,,2004,13.174683095299999
5037,,2005,13.1672417824
5038,,2006,13.154801572
5039,,2007,13.1394655039
5040,,2008,13.124196218600002
5041,,2009,13.1096420953
5042,,2010,13.0990158028
5043,,2011,13.1015362294
5044,,2012,13.1048510407
5045,,2013,13.1093886452
5046,,2014,13.1123970097
5047,,2015,13.114336569
5048,,2016,13.1187013055
5049,,1990,18.6093729325
5050,,1991,18.6570178434
5051,,1992,18.7196345652
5052,,1993,18.7664751776
5053,,1994,18.8189388264
5054,,1995,18.866867976600002
5055,,1996,18.8847624382
5056,,1997,18.9056408255
5057,,1998,18.9152889138
5058,,1999,18.9329155602
5059,,2000,18.9541621991
5060,,2001,18.953971371199998
5061,,2002,18.963318809300002
5062,,2003,18.9645789987
5063,,2004,18.9705371706
5064,,2005,18.9802653948
5065,,2006,18.911350962100002
5066,,2007,18.8389648551
5067,,2008,18.782931624
5068,,2009,18.7194514903
5069,,2010,18.6643331097
5070,,2011,18.669025642
5071,,2012,18.6834274075
5072,,2013,18.6941914779
5073,,2014,18.7069002762
