,Code,Year,Work hours per persons engaged (hours per person engaged)
1817,MLT,1980,2480.9276259755343
1818,MLT,1981,2436.7359066121053
1819,MLT,1982,2409.5480661549923
1820,MLT,1983,2367.939198101818
1821,MLT,1984,2310.8784899867474
1822,MLT,1985,2297.921552367255
1823,MLT,1986,2287.5319456695715
1824,MLT,1987,2277.1604460917397
1825,MLT,1988,2271.9572358658247
1826,MLT,1989,2256.348898553783
1827,MLT,1990,2258.926576401222
1828,MLT,1991,2270.5849748542173
1829,MLT,1992,2260.2833170243853
1830,MLT,1993,2249.919577640776
1831,MLT,1994,2248.55119672628
1832,MLT,1995,2247.358648155005
1833,MLT,1996,2240.4848764122057
1834,MLT,1997,2242.953174952961
1835,MLT,1998,2267.363046405636
1836,MLT,1999,2244.4655412205793
1837,MLT,2000,2241.277322404372
1838,MLT,2001,2149.818767619815
1839,MLT,2002,2210.2617310395613
1840,MLT,2003,2195.3232092460694
1841,MLT,2004,2091.397201579969
1842,MLT,2005,2165.8799418220283
1843,MLT,2006,2164.0870301609016
1844,MLT,2007,2159.0506530742277
1845,MLT,2008,2164.5644339505407
1846,MLT,2009,2156.335403726708
1847,MLT,2010,2112.9473555636982
1848,MLT,2011,2064.1532976827093
1849,MLT,2012,2031.5902620417173
1850,MLT,2013,1987.4707390480442
1851,MLT,2014,1961.6832897754543
1852,MEX,1950,2274.718115341196
1853,MEX,1951,2274.295344453055
1854,MEX,1952,2273.8726521395834
1855,MEX,1953,2273.450038386177
1856,MEX,1954,2273.027503178236
1857,MEX,1955,2272.6050465011617
1858,MEX,1956,2272.1826683403588
1859,MEX,1957,2271.760368681234
1860,MEX,1958,2271.338147509198
1861,MEX,1959,2270.9160048096633
1862,MEX,1960,2270.493940568046
1863,MEX,1961,2261.4632412148644
1864,MEX,1962,2252.4684607114755
1865,MEX,1963,2243.5094561936653
1866,MEX,1964,2234.5860853654494
1867,MEX,1965,2225.6982064968147
1868,MEX,1966,2216.845678421465
1869,MEX,1967,2208.0283605345844
1870,MEX,1968,2199.2461127905985
1871,MEX,1969,2190.498795700954
1872,MEX,1970,2181.7862703318992
1873,MEX,1971,2180.024775726033
1874,MEX,1972,2178.2647032866225
1875,MEX,1973,2176.5060518654627
1876,MEX,1974,2174.994271457324
1877,MEX,1975,2173.483541117482
1878,MEX,1976,2171.97386011657
1879,MEX,1977,2170.465227725726
1880,MEX,1978,2168.9576432165954
1881,MEX,1979,2167.4511058613307
1882,MEX,1980,2165.9456149325874
1883,MEX,1981,2166.882697109717
1884,MEX,1982,2167.8201847093105
1885,MEX,1983,2168.7580779067707
1886,MEX,1984,2169.6963768775768
1887,MEX,1985,2170.635081797284
1888,MEX,1986,2171.574192841523
1889,MEX,1987,2172.5137101860023
1890,MEX,1988,2173.4536340065038
1891,MEX,1989,2174.3939644788875
1892,MEX,1990,2175.4500081721744
1893,MEX,1991,2112.6669239923567
1894,MEX,1992,2103.687759726231
1895,MEX,1993,2111.9695497735347
1896,MEX,1994,2145.8807847601256
1897,MEX,1995,2161.4736953339398
1898,MEX,1996,2192.0867690874675
1899,MEX,1997,2240.5378092431383
1900,MEX,1998,2168.146436724702
1901,MEX,1999,2242.3799928755757
1902,MEX,2000,2173.9918019486995
1903,MEX,2001,2145.478910427364
1904,MEX,2002,2196.149876296039
1905,MEX,2003,2142.675988229726
1906,MEX,2004,2123.3635285370788
1907,MEX,2005,2188.8021862892388
1908,MEX,2006,2141.3243906866533
1909,MEX,2007,2125.2510730067443
1910,MEX,2008,2173.3559038624085
1911,MEX,2009,2081.5802856738133
1912,MEX,2010,2128.0409291465658
1913,MEX,2011,2132.335002431139
1914,MEX,2012,2106.8619728427007
1915,MEX,2013,2132.9149102770602
1916,MEX,2014,2136.7732926322014
1917,NLD,1950,1993.9946785886625
1918,NLD,1951,1979.341152147655
1919,NLD,1952,1964.7953119705398
1920,NLD,1953,1950.3563666893488
1921,NLD,1954,1936.0235307517435
1922,NLD,1955,1921.7960243782748
1923,NLD,1956,1907.67307351996
1924,NLD,1957,1893.6539098161688
1925,NLD,1958,1879.7377705528245
1926,NLD,1959,1865.9238986209034
1927,NLD,1960,1852.211542475248
1928,NLD,1961,1850.5418087988
1929,NLD,1962,1848.8735803556835
1930,NLD,1963,1847.2068557889588
1931,NLD,1964,1845.5416337429097
1932,NLD,1965,1843.8779128630426
1933,NLD,1966,1842.215691796085
1934,NLD,1967,1840.5549691899826
1935,NLD,1968,1838.8957436939013
1936,NLD,1969,1875.0439477946961
1937,NLD,1970,1835.581778634557
1938,NLD,1971,1802.0957264570404
1939,NLD,1972,1800.3479846993653
1940,NLD,1973,1773.94288625632
1941,NLD,1974,1720.4607886487433
1942,NLD,1975,1667.3656338673795
1943,NLD,1976,1651.4919793222705
1944,NLD,1977,1631.2659678714635
1945,NLD,1978,1602.7201857309453
1946,NLD,1979,1581.2883524496142
1947,NLD,1980,1578.3597851680179
1948,NLD,1981,1577.834862729357
1949,NLD,1982,1563.3320056383511
1950,NLD,1983,1548.4102104486803
1951,NLD,1984,1540.2914100640573
1952,NLD,1985,1523.8418406148169
1953,NLD,1986,1508.9040477889207
1954,NLD,1987,1487.642189392489
1955,NLD,1988,1484.434663329204
1956,NLD,1989,1479.6883646314443
1957,NLD,1990,1473.870224306552
1958,NLD,1991,1464.7705688508306
1959,NLD,1992,1471.1746226024952
1960,NLD,1993,1460.858146941344
1961,NLD,1994,1468.4900192733428
1962,NLD,1995,1479.2354315557998
1963,NLD,1996,1494.454826982631
1964,NLD,1997,1480.0753657262278
1965,NLD,1998,1476.342434294463
1966,NLD,1999,1475.2928190499813
1967,NLD,2000,1462.0211936662604
1968,NLD,2001,1451.8977422052326
1969,NLD,2002,1434.8143094447082
1970,NLD,2003,1426.5539911705048
1971,NLD,2004,1447.5278280816128
1972,NLD,2005,1433.5756085861615
1973,NLD,2006,1430.4601479046835
1974,NLD,2007,1429.7458670619085
1975,NLD,2008,1430.0443123177026
1976,NLD,2009,1421.9766915591767
1977,NLD,2010,1421.3411938938254
1978,NLD,2011,1422.443528348769
1979,NLD,2012,1413.1395427795385
1980,NLD,2013,1414.6567283527534
1981,NLD,2014,1419.5901132852732
1982,NZL,1950,2147.1417212781835
1983,NZL,1951,2127.285173993156
1984,NZL,1952,2107.6122580288625
1985,NZL,1953,2088.121275181609
1986,NZL,1954,2068.810542952516
1987,NZL,1955,2049.6783944022814
1988,NZL,1956,2030.7231780072866
1989,NZL,1957,2011.9432575170365
1990,NZL,1958,1993.337011812911
1991,NZL,1959,1974.9028347682322
1992,NZL,1960,1956.639135109615
1993,NZL,1961,1950.9713611806399
1994,NZL,1962,1945.320005026784
1995,NZL,1963,1939.6850190908679
1996,NZL,1964,1934.0663559534719
1997,NZL,1965,1928.4639683325333
1998,NZL,1966,1922.8778090829528
1999,NZL,1967,1917.3078311961954
2000,NZL,1968,1911.7539877998931
2001,NZL,1969,1906.216232157456
2002,NZL,1970,1900.6945176676727
2003,NZL,1971,1896.7160617847974
2004,NZL,1972,1892.943094301012
2005,NZL,1973,1889.1611053753159
2006,NZL,1974,1885.3791164496192
2007,NZL,1975,1881.604144200965
2008,NZL,1976,1877.8331814820488
2009,NZL,1977,1874.071240205045
2010,NZL,1978,1870.3694418741159
2011,NZL,1979,1866.336857339773
2012,NZL,1980,1864.4523783627496
2013,NZL,1981,1861.2898617816281
2014,NZL,1982,1846.8435261343616
2015,NZL,1983,1844.5220084158584
2016,NZL,1984,1852.9149565406547
2017,NZL,1985,1837.2326833515424
2018,NZL,1986,1834.0
2019,NZL,1987,1838.0
2020,NZL,1988,1829.0
2021,NZL,1989,1820.0
2022,NZL,1990,1809.0
2023,NZL,1991,1792.0
2024,NZL,1992,1799.0
2025,NZL,1993,1853.0
2026,NZL,1994,1848.0
2027,NZL,1995,1841.0
2028,NZL,1996,1834.0
2029,NZL,1997,1826.0
2030,NZL,1998,1829.0
2031,NZL,1999,1845.0
2032,NZL,2000,1836.0
2033,NZL,2001,1825.0
2034,NZL,2002,1826.0
2035,NZL,2003,1823.0
2036,NZL,2004,1830.0
2037,NZL,2005,1815.0
2038,NZL,2006,1795.0
2039,NZL,2007,1774.0
2040,NZL,2008,1761.0
2041,NZL,2009,1740.0
2042,NZL,2010,1755.0
2043,NZL,2011,1746.0
2044,NZL,2012,1734.0
2045,NZL,2013,1752.0
2046,NZL,2014,1762.0
2047,NOR,1950,2129.354660894049
2048,NOR,1951,2118.571881673049
2049,NOR,1952,2107.843705064692
2050,NOR,1953,2097.169854568342
2051,NOR,1954,2086.5500550835286
2052,NOR,1955,2075.9840329028525
2053,NOR,1956,2065.4715157049354
2054,NOR,1957,2055.0122325473985
2055,NOR,1958,2044.6059138598807
2056,NOR,1959,2034.252291437092
2057,NOR,1960,2023.9510984318977
2058,NOR,1961,2009.3670355407328
2059,NOR,1962,1994.8880615969144
2060,NOR,1963,1985.888566582192
2061,NOR,1964,1995.8880054874396
2062,NOR,1965,1950.8905304138248
2063,NOR,1966,1951.8904743043493
2064,NOR,1967,1935.8913720559533
2065,NOR,1968,1896.893560325488
2066,NOR,1969,1848.8962535802991
2067,NOR,1970,1834.8970391129526
2068,NOR,1971,1813.3647513745395
2069,NOR,1972,1780.479063377337
2070,NOR,1973,1766.0874206749304
2071,NOR,1974,1744.8925832699176
2072,NOR,1975,1727.9479502533395
2073,NOR,1976,1674.4108306869464
2074,NOR,1977,1638.3151731988944
2075,NOR,1978,1601.8863902802946
2076,NOR,1979,1580.0399411393735
2077,NOR,1980,1579.7629431987275
2078,NOR,1981,1570.190992451492
2079,NOR,1982,1558.9263104583438
2080,NOR,1983,1553.20984521695
2081,NOR,1984,1548.257102558936
2082,NOR,1985,1542.1976083120953
2083,NOR,1986,1538.2278961606
2084,NOR,1987,1510.7679426950087
2085,NOR,1988,1513.3289682910865
2086,NOR,1989,1510.4457494945605
2087,NOR,1990,1502.5743151350302
2088,NOR,1991,1500.2943485086341
2089,NOR,1992,1510.0776718120144
2090,NOR,1993,1506.833935370497
2091,NOR,1994,1504.9843486636166
2092,NOR,1995,1487.7577015615418
2093,NOR,1996,1482.5895953757224
2094,NOR,1997,1477.5596387977896
2095,NOR,1998,1475.5403868031854
2096,NOR,1999,1474.3984391935833
2097,NOR,2000,1456.5676596111566
2098,NOR,2001,1431.0507775582091
2099,NOR,2002,1416.5097569325574
2100,NOR,2003,1404.2175456828613
2101,NOR,2004,1424.1081034556958
2102,NOR,2005,1427.5762467080112
2103,NOR,2006,1425.3728277392056
2104,NOR,2007,1434.489288673216
2105,NOR,2008,1438.517386320214
2106,NOR,2009,1416.8905950095968
2107,NOR,2010,1426.046691105537
2108,NOR,2011,1430.152091254753
2109,NOR,2012,1428.012665300801
2110,NOR,2013,1420.2583827155947
2111,NOR,2014,1426.865671641791
2112,PAK,1970,2381.137047887324
2113,PAK,1971,2421.550370168753
2114,PAK,1972,2371.415013477089
2115,PAK,1973,2404.454922037422
2116,PAK,1974,2437.494832995952
2117,PAK,1975,2470.534748768473
2118,PAK,1976,2430.7390180265656
2119,PAK,1977,2390.9432891731385
2120,PAK,1978,2351.147562692477
2121,PAK,1979,2311.936011854361
2122,PAK,1980,2305.801937888199
2123,PAK,1981,2301.5337894736845
2124,PAK,1982,2297.284570637119
2125,PAK,1983,2290.272940038685
2126,PAK,1984,2315.133060606061
2127,PAK,1985,2339.02262611276
2128,PAK,1986,2345.42026276832
2129,PAK,1987,2312.423947735192
2130,PAK,1988,2306.9954398068303
2131,PAK,1989,2312.244418060201
2132,PAK,1990,2339.9137814029364
2133,PAK,1991,2355.9643394308937
2134,PAK,1992,2371.925614780903
2135,PAK,1993,2393.89852464229
2136,PAK,1994,2373.39409556314
2137,PAK,1995,2379.3363122102005
2138,PAK,1996,2377.3945517657708
2139,PAK,1997,2353.2474288964736
2140,PAK,1998,2344.08778830536
2141,PAK,1999,2343.4368104817363
2142,PAK,2000,2352.7170846730983
2143,PAK,2001,2339.4505138961717
2144,PAK,2002,2320.081104944501
2145,PAK,2003,2331.8771583889293
2146,PAK,2004,2336.5927911931813
2147,PAK,2005,2311.605950948635
2148,PAK,2006,2290.7943694077544
2149,PAK,2007,2296.7307597061913
2150,PAK,2008,2301.5154491749845
2151,PAK,2009,2281.0651604646578
2152,PAK,2010,2301.8546886446884
2153,PAK,2011,2282.002535289748
2154,PAK,2012,2282.0495214799266
2155,PAK,2013,2282.60446439266
2156,PAK,2014,2282.60446439266
2157,PER,1950,2157.0
2158,PER,1951,2151.730343381596
2159,PER,1952,2146.4735607923417
2160,PER,1953,2141.2296207803533
2161,PER,1954,2135.9984919705857
2162,PER,1955,2130.7801430646455
2163,PER,1956,2125.5745428406008
2164,PER,1957,2120.381660152798
2165,PER,1958,2115.2014639316726
2166,PER,1959,2110.033923183566
2167,PER,1960,2104.879006990538
2168,PER,1961,2099.7366845101824
2169,PER,1962,2094.606924975442
2170,PER,1963,2089.4896976944256
2171,PER,1964,2084.384972050224
2172,PER,1965,2079.292717500726
2173,PER,1966,2074.2129035784374
2174,PER,1967,2069.145499890296
2175,PER,1968,2064.090476117492
2176,PER,1969,2059.0478020152864
2177,PER,1970,2054.0174474128294
2178,PER,1971,2048.9993822129795
2179,PER,1972,2043.9935763921246
2180,PER,1973,2039.0
2181,PER,1974,2032.4211294013967
2182,PER,1975,2025.8634856484803
2183,PER,1976,2019.3270002524448
2184,PER,1977,2012.8116049454682
2185,PER,1978,2006.3172316799935
2186,PER,1979,1999.8438126280225
2187,PER,1980,1993.3912801804029
2188,PER,1981,1986.9595669461264
2189,PER,1982,1980.5486057516214
2190,PER,1983,1974.158329640056
2191,PER,1984,1967.788671870632
2192,PER,1985,1961.4395659178933
2193,PER,1986,1955.1109454710306
2194,PER,1987,1948.8027444331854
2195,PER,1988,1942.514896920764
2196,PER,1989,1936.2473372627453
2197,PER,1990,1930.0
2198,PER,1991,1928.999740798324
2199,PER,1992,1928.0
2200,PER,1993,1927.6665224996545
2201,PER,1994,1927.3331026794144
2202,PER,1995,1926.9997405293027
2203,PER,1996,1926.6664360393447
2204,PER,1997,1926.3331891995679
2205,PER,1998,1926.0
2206,PER,1999,1935.7938183930876
2207,PER,2000,1910.340698194433
2208,PER,2001,1888.7778376987617
2209,PER,2002,1848.513777815101
2210,PER,2003,1864.312733703981
2211,PER,2004,1850.8867778581025
2212,PER,2005,1848.166877673881
2213,PER,2006,1853.773010859024
2214,PER,2007,1858.3762187438165
2215,PER,2008,1870.1607261555546
2216,PER,2009,1810.76306422078
2217,PER,2010,1808.0459326333537
2218,PER,2011,1819.4522535026917
2219,PER,2012,1802.6285910068225
2220,PER,2013,1790.294121877497
2221,PER,2014,1790.294121877497
2222,PHL,1970,2334.7375154076426
2223,PHL,1971,2327.6389699433953
2224,PHL,1972,2321.409482553056
2225,PHL,1973,2283.4843058059864
2226,PHL,1974,2319.571795428241
2227,PHL,1975,2297.484404491286
2228,PHL,1976,2264.1035586957933
2229,PHL,1977,2250.3891084270053
2230,PHL,1978,2251.9904187664984
2231,PHL,1979,2245.7128788344503
2232,PHL,1980,2243.5415646496444
2233,PHL,1981,2241.3937507018527
2234,PHL,1982,2239.702541098098
2235,PHL,1983,2236.325178147268
2236,PHL,1984,2227.2127220156963
2237,PHL,1985,2224.0493924337093
2238,PHL,1986,2223.2912501194687
2239,PHL,1987,2211.3482471748016
2240,PHL,1988,2164.7517514071733
2241,PHL,1989,2168.694947137169
2242,PHL,1990,2178.2586676726432
2243,PHL,1991,2171.6702249880327
2244,PHL,1992,2037.6305891207087
2245,PHL,1993,2116.941152886307
2246,PHL,1994,2135.7348327108007
2247,PHL,1995,2131.507576465094
2248,PHL,1996,2109.7200787114643
2249,PHL,1997,2107.2518610154907
2250,PHL,1998,2104.9934470313497
2251,PHL,1999,2122.7487432334588
2252,PHL,2000,2124.5370261026105
2253,PHL,2001,2063.82864882832
2254,PHL,2002,2075.3174076890023
2255,PHL,2003,2102.3036509999047
2256,PHL,2004,2108.9610314734887
2257,PHL,2005,2105.9445840304184
2258,PHL,2006,2103.973903788846
2259,PHL,2007,2072.908131385127
2260,PHL,2008,2107.0899342657754
2261,PHL,2009,2092.352562151192
2262,PHL,2010,2104.3593948695466
2263,PHL,2011,2114.4935355631505
2264,PHL,2012,2132.79690387296
2265,PHL,2013,2115.2922771077992
2266,PHL,2014,2115.2922771077992
2267,POL,1990,2109.8276638049765
2268,POL,1991,2102.2088340752
2269,POL,1992,2074.314205645424
2270,POL,1993,2073.3533656804434
2271,POL,1994,2099.4633702855044
2272,POL,1995,2081.916367190713
2273,POL,1996,2082.040367212583
2274,POL,1997,2081.8833671848924
2275,POL,1998,2081.813367172547
2276,POL,1999,2079.9983668524324
2277,POL,2000,2081.697367152088
2278,POL,2001,2083.6908586242853
2279,POL,2002,2078.4751894118244
2280,POL,2003,2084.172099279
2281,POL,2004,2084.540397158482
2282,POL,2005,2079.048445614285
2283,POL,2006,2080.5737613365745
2284,POL,2007,2077.6103478968303
2285,POL,2008,2069.5999847443727
2286,POL,2009,2054.0000253334515
2287,POL,2010,2048.8000234217943
2288,POL,2011,2043.5999818855814
2289,POL,2012,2038.3999896606765
2290,POL,2013,2034.75458813487
2291,POL,2014,2039.2818057238064
2292,PRT,1950,2348.771508069653
2293,PRT,1951,2333.8479004748638
2294,PRT,1952,2319.0191143911843
2295,PRT,1953,2304.284547342374
2296,PRT,1954,2289.6436006802037
2297,PRT,1955,2275.0956795601323
2298,PRT,1956,2260.640192917135
2299,PRT,1957,2246.276553441693
2300,PRT,1958,2232.004177555932
2301,PRT,1959,2217.8224853899083
2302,PRT,1960,2203.730900758051
2303,PRT,1961,2191.5938534766287
2304,PRT,1962,2179.523650979504
2305,PRT,1963,2167.5199251190475
2306,PRT,1964,2155.5823097752027
2307,PRT,1965,2143.710440844318
2308,PRT,1966,2131.903956228044
2309,PRT,1967,2120.1624958222883
2310,PRT,1968,2108.4857015062303
2311,PRT,1969,2096.873217131399
2312,PRT,1970,2053.0087978969727
2313,PRT,1971,2052.7718600210087
2314,PRT,1972,2052.3840597025496
2315,PRT,1973,2051.0593245005766
2316,PRT,1974,2060.6472758148334
2317,PRT,1975,2060.779577650528
2318,PRT,1976,2056.5243818926942
2319,PRT,1977,2057.436086725647
2320,PRT,1978,2043.1426076801777
2321,PRT,1979,2028.4844842419727
2322,PRT,1980,2010.1273125022835
2323,PRT,1981,1993.1892166249372
2324,PRT,1982,1973.566995723056
2325,PRT,1983,1955.9903269262693
2326,PRT,1984,1939.3842193598987
2327,PRT,1985,1925.3053276386288
2328,PRT,1986,1913.1898237537162
2329,PRT,1987,1936.619821595305
2330,PRT,1988,1940.7058212188958
2331,PRT,1989,1965.4028189437668
2332,PRT,1990,2039.8258120877947
2333,PRT,1991,1874.6048273082315
2334,PRT,1992,1802.3748339621807
2335,PRT,1993,1810.3478332276943
2336,PRT,1994,1834.1938310309606
2337,PRT,1995,1893.4018255766198
2338,PRT,1996,1894.4219923689486
2339,PRT,1997,1889.6280856196634
2340,PRT,1998,1905.308215300949
2341,PRT,1999,1907.0874313838367
2342,PRT,2000,1916.8096694473866
2343,PRT,2001,1900.453208423244
2344,PRT,2002,1893.5931167996455
2345,PRT,2003,1886.63736056892
2346,PRT,2004,1892.81028715409
2347,PRT,2005,1894.8535596394336
2348,PRT,2006,1882.9833269444323
2349,PRT,2007,1899.98458979212
2350,PRT,2008,1886.8916740319642
2351,PRT,2009,1887.095912531948
2352,PRT,2010,1889.757622661573
2353,PRT,2011,1866.5815317173046
2354,PRT,2012,1849.0493184472168
2355,PRT,2013,1851.9984808579104
2356,PRT,2014,1856.8968420679446
2357,ROU,1990,1904.4261196967545
2358,ROU,1991,1897.549018506062
2359,ROU,1992,1872.3700620006312
2360,ROU,1993,1871.5027642788552
2361,ROU,1994,1897.5486414861846
2362,ROU,1995,1822.645405638046
2363,ROU,1996,1861.4635470435367
2364,ROU,1997,1860.523919201546
2365,ROU,1998,1859.1493253018625
2366,ROU,1999,1850.0446778130904
2367,ROU,2000,1852.998997363437
2368,ROU,2001,1852.4804594034133
2369,ROU,2002,1867.176176897607
2370,ROU,2003,1837.059899262232
2371,ROU,2004,1845.962977131684
2372,ROU,2005,1852.9120985842542
2373,ROU,2006,1869.2860128393368
2374,ROU,2007,1878.1499871860583
2375,ROU,2008,1878.4280207988556
2376,ROU,2009,1867.8512144646552
2377,ROU,2010,1860.6654580006768
2378,ROU,2011,1893.7997401510645
2379,ROU,2012,1811.5428036042706
2380,ROU,2013,1813.3419468985346
2381,ROU,2014,1816.496016626256
2382,RUS,1990,1943.6394862603445
2383,RUS,1991,1938.3124430651644
2384,RUS,1992,1933.0
2385,RUS,1993,1939.0
2386,RUS,1994,1895.0
2387,RUS,1995,1891.0
2388,RUS,1996,1894.0
2389,RUS,1997,1951.0
2390,RUS,1998,1946.0
2391,RUS,1999,1964.0
2392,RUS,2000,1982.0
2393,RUS,2001,1980.0
2394,RUS,2002,1982.0
2395,RUS,2003,1993.0
2396,RUS,2004,1993.0
2397,RUS,2005,1989.0
2398,RUS,2006,1998.0
2399,RUS,2007,1999.0
2400,RUS,2008,1997.0
2401,RUS,2009,1974.0
2402,RUS,2010,1976.0
2403,RUS,2011,1979.0
2404,RUS,2012,1982.0
2405,RUS,2013,1980.0
2406,RUS,2014,1985.0
2407,LCA,1985,1959.8116588174387
2408,LCA,1986,1943.3939807058932
2409,LCA,1987,1924.8437245180066
2410,LCA,1988,1898.2477289407386
2411,LCA,1989,1880.4876346088092
2412,LCA,1990,1881.7997040139549
2413,LCA,1991,1897.346508308961
2414,LCA,1992,1928.8988596986094
2415,LCA,1993,1995.793280609758
2416,LCA,1994,1962.6689001380548
2417,LCA,1995,1986.1133809912226
2418,LCA,1996,1972.0729176957627
2419,LCA,1997,2011.2848538070707
2420,LCA,1998,1972.3012024449054
2421,LCA,1999,1997.7996920327585
2422,LCA,2000,1979.141572732787
2423,LCA,2001,1981.8157592467605
2424,LCA,2002,1939.568361582504
2425,LCA,2003,1956.1455466464581
2426,LCA,2004,1942.0582514933487
2427,LCA,2005,1939.2043737417785
2428,LCA,2006,1945.0866553277851
2429,LCA,2007,1949.9166092520036
2430,LCA,2008,1962.281601067027
2431,LCA,2009,1899.9581132881951
2432,LCA,2010,1897.1071405096975
2433,LCA,2011,1909.0753169689367
2434,LCA,2012,1891.422950027156
2435,LCA,2013,1878.4809063338528
2436,LCA,2014,1878.4809063338528
2437,SGP,1960,2273.785790999706
2438,SGP,1961,2267.302676987506
2439,SGP,1962,2260.8380479035973
2440,SGP,1963,2254.3918510429708
2441,SGP,1964,2247.9640338508952
2442,SGP,1965,2241.554543922482
2443,SGP,1966,2235.163329002265
2444,SGP,1967,2228.790336983769
2445,SGP,1968,2222.4355159090883
2446,SGP,1969,2216.09881396846
2447,SGP,1970,2209.7801794998472
2448,SGP,1971,2237.5178331925285
2449,SGP,1972,2246.763954488374
2450,SGP,1973,2237.517931139435
2451,SGP,1974,2187.679157460373
2452,SGP,1975,2167.819978784817
2453,SGP,1976,2192.201155811768
2454,SGP,1977,2141.509035015322
2455,SGP,1978,2140.8065329784536
2456,SGP,1979,2118.0760823529845
2457,SGP,1980,2126.061974141372
2458,SGP,1981,2151.3391272010285
2459,SGP,1982,2157.3759097014167
