,Code,Year,Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent) (%)
4631,SAU,2004,3.61415373831
4632,SAU,2005,3.62349772895
4633,SAU,2006,3.62271567964
4634,SAU,2007,3.6206129891400005
4635,SAU,2008,3.6186039011599997
4636,SAU,2009,3.62035399084
4637,SAU,2010,3.6231840073300003
4638,SAU,2011,3.6273989771
4639,SAU,2012,3.635189053880001
4640,SAU,2013,3.64446988239
4641,SAU,2014,3.65280551819
4642,SAU,2015,3.66231835495
4643,SAU,2016,3.67435266511
4644,,1990,4.66828674075
4645,,1991,4.6572777398500005
4646,,1992,4.64824240428
4647,,1993,4.639418114620001
4648,,1994,4.635125770869999
4649,,1995,4.62544182424
4650,,1996,4.62381481186
4651,,1997,4.6162282153900005
4652,,1998,4.616858053590001
4653,,1999,4.61015491023
4654,,2000,4.60786982125
4655,,2001,4.58379154059
4656,,2002,4.55555557198
4657,,2003,4.52443251893
4658,,2004,4.49384136399
4659,,2005,4.47230452999
4660,,2006,4.47676368014
4661,,2007,4.482738793969999
4662,,2008,4.4800961177300005
4663,,2009,4.4842549404900005
4664,,2010,4.4888363694
4665,,2011,4.48165602291
4666,,2012,4.4799787721
4667,,2013,4.47497201066
4668,,2014,4.4713136251900005
4669,,2015,4.46121289329
4670,,2016,4.45899262987
4671,SEN,1990,3.86787300866
4672,SEN,1991,3.87206659776
4673,SEN,1992,3.8693069125
4674,SEN,1993,3.87725709694
4675,SEN,1994,3.88062897606
4676,SEN,1995,3.88699960205
4677,SEN,1996,3.87232745699
4678,SEN,1997,3.8548691289199994
4679,SEN,1998,3.84568322438
4680,SEN,1999,3.82330104403
4681,SEN,2000,3.81882247576
4682,SEN,2001,3.82054110631
4683,SEN,2002,3.8219143764699997
4684,SEN,2003,3.8269466390599995
4685,SEN,2004,3.83183202556
4686,SEN,2005,3.8321410508300002
4687,SEN,2006,3.8346042308999997
4688,SEN,2007,3.8350492003099994
4689,SEN,2008,3.83823923111
4690,SEN,2009,3.84522428673
4691,SEN,2010,3.8445754614300003
4692,SEN,2011,3.8656618373900002
4693,SEN,2012,3.87806905938
4694,SEN,2013,3.88803884107
4695,SEN,2014,3.90919138495
4696,SEN,2015,3.9205705278199994
4697,SEN,2016,3.93581816043
4698,SRB,1990,3.05830478622
4699,SRB,1991,3.06502174242
4700,SRB,1992,3.06829996379
4701,SRB,1993,3.0735775058
4702,SRB,1994,3.07556019533
4703,SRB,1995,3.08328233255
4704,SRB,1996,3.0702946746599995
4705,SRB,1997,3.0644560572099997
4706,SRB,1998,3.04975267711
4707,SRB,1999,3.04248464626
4708,SRB,2000,3.0362623054699998
4709,SRB,2001,3.02114449967
4710,SRB,2002,3.00467743051
4711,SRB,2003,2.9914913253799997
4712,SRB,2004,2.97744746515
4713,SRB,2005,2.9638735523400004
4714,SRB,2006,2.95187926815
4715,SRB,2007,2.93662697179
4716,SRB,2008,2.9227781738800003
4717,SRB,2009,2.9073746531999998
4718,SRB,2010,2.89744577038
4719,SRB,2011,2.8908511516799997
4720,SRB,2012,2.8844824784700003
4721,SRB,2013,2.8782321485400004
4722,SRB,2014,2.8721424625300003
4723,SRB,2015,2.86457573794
4724,SRB,2016,2.85827429454
4725,SYC,1990,3.1962794476500003
4726,SYC,1991,3.1934141755699996
4727,SYC,1992,3.19044969541
4728,SYC,1993,3.19143772451
4729,SYC,1994,3.18693346585
4730,SYC,1995,3.1839689737700003
4731,SYC,1996,3.17514319269
4732,SYC,1997,3.1628640143299998
4733,SYC,1998,3.15306043151
4734,SYC,1999,3.1456143861699997
4735,SYC,2000,3.14163955999
4736,SYC,2001,3.13102187227
4737,SYC,2002,3.1247573168500002
4738,SYC,2003,3.12300687512
4739,SYC,2004,3.1164840913300003
4740,SYC,2005,3.10902261381
4741,SYC,2006,3.10246948838
4742,SYC,2007,3.09458384662
4743,SYC,2008,3.08040078431
4744,SYC,2009,3.07696911047
4745,SYC,2010,3.06914500411
4746,SYC,2011,3.0667313641600003
4747,SYC,2012,3.07019219936
4748,SYC,2013,3.0717518917400004
4749,SYC,2014,3.07153482893
4750,SYC,2015,3.06964769495
4751,SYC,2016,3.0747408711799995
4752,SLE,1990,3.987328389800001
4753,SLE,1991,3.9860775847400003
4754,SLE,1992,3.9911781389499996
4755,SLE,1993,3.99050530289
4756,SLE,1994,4.00150867734
4757,SLE,1995,4.00224781471
4758,SLE,1996,4.01650239833
4759,SLE,1997,4.034398148259999
4760,SLE,1998,4.050842671590001
4761,SLE,1999,4.06944400011
4762,SLE,2000,4.0874378562399984
4763,SLE,2001,4.09572949661
4764,SLE,2002,4.10562238041
4765,SLE,2003,4.12426477548
4766,SLE,2004,4.129087423590001
4767,SLE,2005,4.1441270881199985
4768,SLE,2006,4.15066220061
4769,SLE,2007,4.157554134
4770,SLE,2008,4.1598107129700015
4771,SLE,2009,4.160231678030001
4772,SLE,2010,4.16792329388
4773,SLE,2011,4.171539619290002
4774,SLE,2012,4.17315815955
4775,SLE,2013,4.1740016106699995
4776,SLE,2014,4.17211180852
4777,SLE,2015,4.17134650785
4778,SLE,2016,4.1759934022600005
4779,SGP,1990,4.349338089380001
4780,SGP,1991,4.357711876590001
4781,SGP,1992,4.37964019
4782,SGP,1993,4.38580412017
4783,SGP,1994,4.40671275177
4784,SGP,1995,4.4218813189300015
4785,SGP,1996,4.3969709377
4786,SGP,1997,4.36936636196
4787,SGP,1998,4.35419239418
4788,SGP,1999,4.327442637330001
4789,SGP,2000,4.302911276640001
4790,SGP,2001,4.20433553059
4791,SGP,2002,4.112880270390001
4792,SGP,2003,4.02313306045
4793,SGP,2004,3.93224151845
4794,SGP,2005,3.83963743825
4795,SGP,2006,3.81877288153
4796,SGP,2007,3.79194528669
4797,SGP,2008,3.77432273117
4798,SGP,2009,3.75355985934
4799,SGP,2010,3.73109721477
4800,SGP,2011,3.7246789552099995
4801,SGP,2012,3.71963107722
4802,SGP,2013,3.71970561134
4803,SGP,2014,3.7114216096199995
4804,SGP,2015,3.71225450805
4805,SGP,2016,3.7079039384
4806,SVK,1990,2.7891658099199996
4807,SVK,1991,2.7913166662
4808,SVK,1992,2.79605887303
4809,SVK,1993,2.7984571372400002
4810,SVK,1994,2.79896482501
4811,SVK,1995,2.80162101209
4812,SVK,1996,2.79946497218
4813,SVK,1997,2.7881308219800003
4814,SVK,1998,2.78554444004
4815,SVK,1999,2.77716097825
4816,SVK,2000,2.7710978472099996
4817,SVK,2001,2.7594816553900006
4818,SVK,2002,2.75513190703
4819,SVK,2003,2.7462246472000005
4820,SVK,2004,2.73741007427
4821,SVK,2005,2.73111907298
4822,SVK,2006,2.72224207555
4823,SVK,2007,2.71521346504
4824,SVK,2008,2.7039089349300003
4825,SVK,2009,2.6938545542
4826,SVK,2010,2.68698666582
4827,SVK,2011,2.6804664992400005
4828,SVK,2012,2.6732418130599997
4829,SVK,2013,2.66740265162
4830,SVK,2014,2.66063866451
4831,SVK,2015,2.65245894075
4832,SVK,2016,2.6477065128799997
4833,SVN,1990,3.76619236541
4834,SVN,1991,3.7780376645300002
4835,SVN,1992,3.7895985615599996
4836,SVN,1993,3.7907327599800005
4837,SVN,1994,3.7980968072400003
4838,SVN,1995,3.8099336808099995
4839,SVN,1996,3.78222242182
4840,SVN,1997,3.75225438533
4841,SVN,1998,3.7270515540800004
4842,SVN,1999,3.7024050293300004
4843,SVN,2000,3.67217693425
4844,SVN,2001,3.63989348744
4845,SVN,2002,3.60591310361
4846,SVN,2003,3.5690561152199995
4847,SVN,2004,3.53604614773
4848,SVN,2005,3.5033022804800003
4849,SVN,2006,3.4637855024400004
4850,SVN,2007,3.4201911807400003
4851,SVN,2008,3.37806886815
4852,SVN,2009,3.34405277879
4853,SVN,2010,3.30253944497
4854,SVN,2011,3.2842429093299996
4855,SVN,2012,3.2650135280500003
4856,SVN,2013,3.2513039820099996
4857,SVN,2014,3.23647689802
4858,SVN,2015,3.2159824762
4859,SVN,2016,3.2015020285
4860,SLB,1990,3.43657078888
4861,SLB,1991,3.44245579405
4862,SLB,1992,3.4485247242500003
4863,SLB,1993,3.4601107358800003
4864,SLB,1994,3.4689905708
4865,SLB,1995,3.4787329188699996
4866,SLB,1996,3.47987628116
4867,SLB,1997,3.47588000074
4868,SLB,1998,3.47555319996
4869,SLB,1999,3.4699534095399995
4870,SLB,2000,3.4748452446300004
4871,SLB,2001,3.4699356204000003
4872,SLB,2002,3.4634989968000003
4873,SLB,2003,3.4543263162800004
4874,SLB,2004,3.45390502367
4875,SLB,2005,3.45071372827
4876,SLB,2006,3.4514293115900005
4877,SLB,2007,3.4550367881199997
4878,SLB,2008,3.4538703989400004
4879,SLB,2009,3.4524326031199997
4880,SLB,2010,3.4553442601400004
4881,SLB,2011,3.4477149582999997
4882,SLB,2012,3.4467135327900005
4883,SLB,2013,3.43783565455
4884,SLB,2014,3.43459708111
4885,SLB,2015,3.43178525731
4886,SLB,2016,3.4291382089199995
4887,SOM,1990,4.35870542299
4888,SOM,1991,4.36549529883
4889,SOM,1992,4.35926290818
4890,SOM,1993,4.3554433236099985
4891,SOM,1994,4.360156149080001
4892,SOM,1995,4.35889022293
4893,SOM,1996,4.35184128698
4894,SOM,1997,4.354663212349998
4895,SOM,1998,4.34909783411
4896,SOM,1999,4.35554104472
4897,SOM,2000,4.3487401316400005
4898,SOM,2001,4.34663755551
4899,SOM,2002,4.3412262010100005
4900,SOM,2003,4.34068499409
4901,SOM,2004,4.33866942499
4902,SOM,2005,4.33862704211
4903,SOM,2006,4.33206077632
4904,SOM,2007,4.31909287705
4905,SOM,2008,4.31526881338
4906,SOM,2009,4.309190655999998
4907,SOM,2010,4.30466570243
4908,SOM,2011,4.30363528427
4909,SOM,2012,4.30497556011
4910,SOM,2013,4.3104695144399985
4911,SOM,2014,4.31024687495
4912,SOM,2015,4.31139620429
4913,SOM,2016,4.30990148321
4914,ZAF,1990,4.21766080051
4915,ZAF,1991,4.2028648335200005
4916,ZAF,1992,4.1919634712599985
4917,ZAF,1993,4.18004595762
4918,ZAF,1994,4.16649738852
4919,ZAF,1995,4.1586615781699985
4920,ZAF,1996,4.15240875244
4921,ZAF,1997,4.15200865109
4922,ZAF,1998,4.15100517586
4923,ZAF,1999,4.14892404561
4924,ZAF,2000,4.14909937971
4925,ZAF,2001,4.1613094117300005
4926,ZAF,2002,4.17638802986
4927,ZAF,2003,4.18879973509
4928,ZAF,2004,4.19963223111
4929,ZAF,2005,4.21481544385
4930,ZAF,2006,4.19742184377
4931,ZAF,2007,4.17995635776
4932,ZAF,2008,4.164078788269999
4933,ZAF,2009,4.1484548246
4934,ZAF,2010,4.13374089204
4935,ZAF,2011,4.13519046496
4936,ZAF,2012,4.13905545239
4937,ZAF,2013,4.142540374049999
4938,ZAF,2014,4.14515684191
4939,ZAF,2015,4.1492822032599985
4940,ZAF,2016,4.15564803223
4941,,1990,4.09230799569
4942,,1991,4.0961547106000005
4943,,1992,4.09859099234
4944,,1993,4.10320490719
4945,,1994,4.1085453560400005
4946,,1995,4.112556387890001
4947,,1996,4.12303952012
4948,,1997,4.13300573638
4949,,1998,4.145103291540001
4950,,1999,4.15775005021
4951,,2000,4.1745981610600005
4952,,2001,4.18134534364
4953,,2002,4.191427040940001
4954,,2003,4.20047736439
4955,,2004,4.2084627034099995
4956,,2005,4.21833222312
4957,,2006,4.1543708854200005
4958,,2007,4.09208411128
4959,,2008,4.03290619647
4960,,2009,3.9761010196300006
4961,,2010,3.9225407551699996
4962,,2011,3.9156226001
4963,,2012,3.9121115797900003
4964,,2013,3.90803610685
4965,,2014,3.90516860831
4966,,2015,3.9026748994
4967,,2016,3.9008376460800003
4968,KOR,1990,3.50682900932
4969,KOR,1991,3.5070942444099997
4970,KOR,1992,3.5172841735900002
4971,KOR,1993,3.52300883551
4972,KOR,1994,3.5296459339600004
4973,KOR,1995,3.5396684365700004
4974,KOR,1996,3.5405443589599996
4975,KOR,1997,3.5428314095399998
4976,KOR,1998,3.55015073501
4977,KOR,1999,3.5544554628699996
4978,KOR,2000,3.5604064507400004
4979,KOR,2001,3.60921810014
4980,KOR,2002,3.6754450866500004
4981,KOR,2003,3.7391673997300003
4982,KOR,2004,3.8018088316500003
4983,KOR,2005,3.87062361931
4984,KOR,2006,3.89987609731
4985,KOR,2007,3.9268374168699998
4986,KOR,2008,3.95172038547
4987,KOR,2009,3.98513957193
4988,KOR,2010,4.0204228004
4989,KOR,2011,4.01356896961
4990,KOR,2012,4.01486107521
4991,KOR,2013,4.00817213238
4992,KOR,2014,4.008081290330001
4993,KOR,2015,3.99597479977
4994,KOR,2016,4.00334971568
4995,SSD,1990,4.25595063706
4996,SSD,1991,4.25267442163
4997,SSD,1992,4.252630614569999
4998,SSD,1993,4.250755024119999
4999,SSD,1994,4.24633229728
5000,SSD,1995,4.25080460785
5001,SSD,1996,4.24752101307
5002,SSD,1997,4.247895408240002
5003,SSD,1998,4.250314132550002
5004,SSD,1999,4.25148676319
5005,SSD,2000,4.25773194571
5006,SSD,2001,4.2532843191300005
5007,SSD,2002,4.25004038996
5008,SSD,2003,4.2551684622
5009,SSD,2004,4.2545455287600005
5010,SSD,2005,4.25965088489
5011,SSD,2006,4.25638175532
5012,SSD,2007,4.251016029890001
5013,SSD,2008,4.25410105477
5014,SSD,2009,4.24758612382
5015,SSD,2010,4.250200975519999
5016,SSD,2011,4.24793102937
5017,SSD,2012,4.2501884357
5018,SSD,2013,4.24934185465
5019,SSD,2014,4.24746204506
5020,SSD,2015,4.25035847001
5021,SSD,2016,4.252548062570002
5022,,1990,3.0860059495
5023,,1991,3.0857766059400005
5024,,1992,3.0870914538200003
5025,,1993,3.08579233893
5026,,1994,3.08552744668
5027,,1995,3.08534733186
5028,,1996,3.0785974871599997
5029,,1997,3.07291318674
5030,,1998,3.0688111953099995
5031,,1999,3.06343970606
5032,,2000,3.06041039092
5033,,2001,3.06083070576
5034,,2002,3.0587807127999995
5035,,2003,3.0587529830699998
5036,,2004,3.0587062388499997
5037,,2005,3.0595654922000004
5038,,2006,3.05832850802
5039,,2007,3.0564333293700003
5040,,2008,3.05341609742
5041,,2009,3.05084825999
5042,,2010,3.0489939872900003
5043,,2011,3.05578436703
5044,,2012,3.05858752418
5045,,2013,3.06474551001
5046,,2014,3.0695511832499998
5047,,2015,3.07443001635
5048,,2016,3.08011784919
5049,,1990,3.98104670089
5050,,1991,3.98794002165
5051,,1992,3.99590893531
5052,,1993,4.00073885624
5053,,1994,4.0087076584400005
5054,,1995,4.01181532372
5055,,1996,4.01518692145
5056,,1997,4.01772708693
5057,,1998,4.015615352119999
5058,,1999,4.02019266392
5059,,2000,4.02342924448
5060,,2001,4.0178681240500005
5061,,2002,4.01393831833
5062,,2003,4.0082433482600015
5063,,2004,4.0033507629299985
5064,,2005,3.99905180931
5065,,2006,3.9865429949699998
5066,,2007,3.9703188197800006
5067,,2008,3.9562714172500004
5068,,2009,3.94447511225
5069,,2010,3.9333819035300004
5070,,2011,3.93507093955
5071,,2012,3.9392092034800004
5072,,2013,3.9402441334
5073,,2014,3.9457762996199994
5074,,2015,3.94576225822
5075,,2016,3.95139287999
5076,,1990,4.13358034589
5077,,1991,4.12354109404
5078,,1992,4.1176541460600005
5079,,1993,4.1111472172
5080,,1994,4.1030822846
5081,,1995,4.09989117921
5082,,1996,4.09249894495
5083,,1997,4.0918054341699985
5084,,1998,4.08952533316
5085,,1999,4.08660173856
5086,,2000,4.08511362561
5087,,2001,4.096233988480001
5088,,2002,4.11037061651
5089,,2003,4.12213877446
5090,,2004,4.13194738165
5091,,2005,4.1465807121400005
5092,,2006,4.13338655132
5093,,2007,4.1190893733900005
5094,,2008,4.10649402738
5095,,2009,4.09432313745
5096,,2010,4.0827542253
5097,,2011,4.08478623117
5098,,2012,4.08856711806
5099,,2013,4.09315392417
5100,,2014,4.09642540991
5101,,2015,4.10025444481
5102,,2016,4.10674863731
5103,ESP,1990,4.12383606763
5104,ESP,1991,4.0660130602399995
5105,ESP,1992,4.014136154119999
5106,ESP,1993,3.96561311683
5107,ESP,1994,3.91362818541
5108,ESP,1995,3.8682811585300003
5109,ESP,1996,3.84485294823
5110,ESP,1997,3.81297188276
5111,ESP,1998,3.7889384159099997
5112,ESP,1999,3.75783822704
5113,ESP,2000,3.7334568438
5114,ESP,2001,3.71016630356
5115,ESP,2002,3.68471988542
5116,ESP,2003,3.66546464737
5117,ESP,2004,3.64638200293
5118,ESP,2005,3.6232867475800004
5119,ESP,2006,3.6421584903400004
5120,ESP,2007,3.66268655372
5121,ESP,2008,3.67728254975
5122,ESP,2009,3.70236727231
5123,ESP,2010,3.7220334242699997
5124,ESP,2011,3.73508475486
5125,ESP,2012,3.74289884668
5126,ESP,2013,3.7533525152800005
5127,ESP,2014,3.7682990244199996
5128,ESP,2015,3.7800579093
5129,ESP,2016,3.79297020811
5130,LKA,1990,3.93364651734
5131,LKA,1991,3.95736927441
5132,LKA,1992,3.9825059326999996
5133,LKA,1993,4.0009627503699985
5134,LKA,1994,4.027217937840001
5135,LKA,1995,4.052741662220002
5136,LKA,1996,4.0071091450399985
5137,LKA,1997,3.9631003768
5138,LKA,1998,3.92065636626
5139,LKA,1999,3.8803650151
5140,LKA,2000,3.8398530678
5141,LKA,2001,3.8093347543699996
5142,LKA,2002,3.77614015417
5143,LKA,2003,3.74479717083
5144,LKA,2004,3.71169859214
5145,LKA,2005,3.6829811812099997
5146,LKA,2006,3.6730785327800004
5147,LKA,2007,3.6638071018400002
5148,LKA,2008,3.65113490622
5149,LKA,2009,3.6393384711900003
5150,LKA,2010,3.63034922982
5151,LKA,2011,3.63486261179
5152,LKA,2012,3.63490306944
5153,LKA,2013,3.6395743618000003
5154,LKA,2014,3.6374156319499997
5155,LKA,2015,3.6403489949199996
5156,LKA,2016,3.6419740196800006
5157,,1990,4.39788183786
5158,,1991,4.39284831534
5159,,1992,4.39143454538
5160,,1993,4.3898975993
5161,,1994,4.38697973989
5162,,1995,4.39003153628
5163,,1996,4.394212352699999
5164,,1997,4.40023360291
5165,,1998,4.4072203850800005
5166,,1999,4.41509351068
5167,,2000,4.4243275648800005
5168,,2001,4.416516099080001
5169,,2002,4.41412096079
5170,,2003,4.40768260979
5171,,2004,4.4049388895699995
5172,,2005,4.40044810078
5173,,2006,4.39610801298
5174,,2007,4.39000957856
5175,,2008,4.38612400598
5176,,2009,4.38258331878
5177,,2010,4.3794408216899985
5178,,2011,4.36421447073
5179,,2012,4.35034665212
5180,,2013,4.33473835181
5181,,2014,4.32180797122
5182,,2015,4.306905196000001
5183,,2016,4.29824848936
5184,SDN,1990,4.123600442230001
5185,SDN,1991,4.1163638803
5186,SDN,1992,4.1189366114000014
5187,SDN,1993,4.12154984164
5188,SDN,1994,4.12093522379
5189,SDN,1995,4.1231391880400015
5190,SDN,1996,4.122517091690001
5191,SDN,1997,4.12763607604
5192,SDN,1998,4.13074239706
5193,SDN,1999,4.13126992547
5194,SDN,2000,4.1415664879100005
5195,SDN,2001,4.13565163583
5196,SDN,2002,4.1319377743
5197,SDN,2003,4.12673828569
5198,SDN,2004,4.12055302896
5199,SDN,2005,4.1203085681900005
5200,SDN,2006,4.1175128478100005
5201,SDN,2007,4.11335831352
5202,SDN,2008,4.10960096458
5203,SDN,2009,4.11198329554
5204,SDN,2010,4.10810313741
5205,SDN,2011,4.108642102769999
5206,SDN,2012,4.10322550529
5207,SDN,2013,4.1049902002900005
5208,SDN,2014,4.10548639332
5209,SDN,2015,4.0994895840300005
5210,SDN,2016,4.10292868789
5211,SUR,1990,4.435869470269999
5212,SUR,1991,4.4597579749500005
5213,SUR,1992,4.49434843942
5214,SUR,1993,4.52064814475
5215,SUR,1994,4.54673277053
5216,SUR,1995,4.57948526507
5217,SUR,1996,4.59289530207
5218,SUR,1997,4.61681853604
5219,SUR,1998,4.63296067871
5220,SUR,1999,4.657695122830001
5221,SUR,2000,4.67762503197
5222,SUR,2001,4.692934677469999
5223,SUR,2002,4.70846445268
5224,SUR,2003,4.72104366976
5225,SUR,2004,4.74317536551
5226,SUR,2005,4.75702917124
5227,SUR,2006,4.775115237770001
5228,SUR,2007,4.793497572840001
5229,SUR,2008,4.80904259971
5230,SUR,2009,4.82528142236
5231,SUR,2010,4.840124679240001
5232,SUR,2011,4.8303143115800005
5233,SUR,2012,4.81691286808
5234,SUR,2013,4.80587070322
5235,SUR,2014,4.79432220501
5236,SUR,2015,4.78140695113
5237,SUR,2016,4.77026080209
5238,SWZ,1990,4.32453715439
5239,SWZ,1991,4.33435536509
5240,SWZ,1992,4.347983044669999
5241,SWZ,1993,4.35776126781
5242,SWZ,1994,4.3661699810900005
5243,SWZ,1995,4.38485827442
5244,SWZ,1996,4.38355747512
5245,SWZ,1997,4.37905700977
5246,SWZ,1998,4.383093745169999
5247,SWZ,1999,4.38437577555
5248,SWZ,2000,4.38531539842
5249,SWZ,2001,4.39882680577
5250,SWZ,2002,4.41607158024
5251,SWZ,2003,4.43331347264
5252,SWZ,2004,4.44548275757
5253,SWZ,2005,4.4705611145
5254,SWZ,2006,4.4795507409300015
5255,SWZ,2007,4.486508951909999
5256,SWZ,2008,4.49565175735
5257,SWZ,2009,4.50302539112
5258,SWZ,2010,4.51745237132
5259,SWZ,2011,4.52167505083
5260,SWZ,2012,4.5293749583
5261,SWZ,2013,4.54025180219
5262,SWZ,2014,4.5522777173
5263,SWZ,2015,4.55752017757
5264,SWZ,2016,4.56953600389
5265,SWE,1990,5.320004533730001
5266,SWE,1991,5.30804957165
5267,SWE,1992,5.295168545769999
5268,SWE,1993,5.28716532816
5269,SWE,1994,5.27741714568
5270,SWE,1995,5.2663959682
5271,SWE,1996,5.24474557751
5272,SWE,1997,5.21921567373
5273,SWE,1998,5.19483926948
5274,SWE,1999,5.17195668958
5275,SWE,2000,5.15152795093
5276,SWE,2001,5.13614820985
5277,SWE,2002,5.12277002073
5278,SWE,2003,5.107212388450001
5279,SWE,2004,5.09846085209
5280,SWE,2005,5.084521862240001
5281,SWE,2006,5.07214583431
5282,SWE,2007,5.05626619133
5283,SWE,2008,5.0445362853099995
5284,SWE,2009,5.031449149709999
5285,SWE,2010,5.02279123952
5286,SWE,2011,5.01553634262
5287,SWE,2012,5.006165103430001
5288,SWE,2013,4.99516465513
5289,SWE,2014,4.98585763058
5290,SWE,2015,4.97422453241
5291,SWE,2016,4.9661645191
5292,CHE,1990,4.38394113752
5293,CHE,1991,4.3859741466400015
5294,CHE,1992,4.38914642916
5295,CHE,1993,4.40556885059
5296,CHE,1994,4.409210208029999
5297,CHE,1995,4.41504313002
5298,CHE,1996,4.3906549235300005
5299,CHE,1997,4.3687583300099995
5300,CHE,1998,4.34094494215
5301,CHE,1999,4.31351167939
5302,CHE,2000,4.28881967837
5303,CHE,2001,4.2419407038
5304,CHE,2002,4.202523376469999
5305,CHE,2003,4.15391138462
5306,CHE,2004,4.11597249138
5307,CHE,2005,4.07822595951
5308,CHE,2006,4.0516465772500005
5309,CHE,2007,4.0249467581600005
5310,CHE,2008,3.99811704495
5311,CHE,2009,3.9714997314300002
5312,CHE,2010,3.94826655898
5313,CHE,2011,3.9370575441500004
5314,CHE,2012,3.9160575190099998
5315,CHE,2013,3.90938200167
5316,CHE,2014,3.9007188847300003
5317,CHE,2015,3.8824789340400003
5318,CHE,2016,3.8730367990199994
5319,SYR,1990,3.95311756331
5320,SYR,1991,3.9383308522099996
5321,SYR,1992,3.92424475105
5322,SYR,1993,3.9020848426300003
5323,SYR,1994,3.88805976786
5324,SYR,1995,3.876333931200001
5325,SYR,1996,3.8696807063199996
5326,SYR,1997,3.86300953502
5327,SYR,1998,3.8654734816000005
5328,SYR,1999,3.8590425125300003
5329,SYR,2000,3.86358553422
5330,SYR,2001,3.85752207089
5331,SYR,2002,3.8512029334800006
5332,SYR,2003,3.84393507217
5333,SYR,2004,3.8435869511000003
5334,SYR,2005,3.8420957129300004
5335,SYR,2006,3.8323885120499996
5336,SYR,2007,3.81521428417
5337,SYR,2008,3.8151853951
5338,SYR,2009,3.8029133532099997
5339,SYR,2010,3.79310626401
5340,SYR,2011,3.80568784805
5341,SYR,2012,3.81665206267
5342,SYR,2013,3.83017763989
5343,SYR,2014,3.84435676709
5344,SYR,2015,3.857681252
5345,SYR,2016,3.8747495028400003
5346,TWN,1990,2.97042910271
5347,TWN,1991,2.99177908379
5348,TWN,1992,3.0126551481300003
5349,TWN,1993,3.0308089377700003
5350,TWN,1994,3.04971691087
5351,TWN,1995,3.0593646013
5352,TWN,1996,3.0780277790400006
5353,TWN,1997,3.09057064976
5354,TWN,1998,3.1066115292600003
5355,TWN,1999,3.1176412995700002
5356,TWN,2000,3.1335717324199996
5357,TWN,2001,3.1459320654000003
5358,TWN,2002,3.15858290726
5359,TWN,2003,3.16878226585
5360,TWN,2004,3.17942233548
5361,TWN,2005,3.1939221633200003
5362,TWN,2006,3.20144604653
5363,TWN,2007,3.2062500501300004
5364,TWN,2008,3.2170425095999997
5365,TWN,2009,3.21858260333
5366,TWN,2010,3.2259536891500002
5367,TWN,2011,3.2311687439999996
5368,TWN,2012,3.22409700074
5369,TWN,2013,3.22557885506
5370,TWN,2014,3.2218631700200002
5371,TWN,2015,3.2240168758000003
5372,TWN,2016,3.22172739334
5373,TJK,1990,2.99734331394
5374,TJK,1991,2.9869846039200003
5375,TJK,1992,2.9798253907800003
5376,TJK,1993,2.97445528314
5377,TJK,1994,2.96326069129
5378,TJK,1995,2.95216855306
5379,TJK,1996,2.93929666798
5380,TJK,1997,2.92459137106
5381,TJK,1998,2.91226215706
5382,TJK,1999,2.8964123404000004
5383,TJK,2000,2.8861697684500003
5384,TJK,2001,2.87925239985
5385,TJK,2002,2.87406925272
5386,TJK,2003,2.87150047281
5387,TJK,2004,2.86380490822
5388,TJK,2005,2.8604966767400004
5389,TJK,2006,2.8534235579400002
5390,TJK,2007,2.8515769153000003
5391,TJK,2008,2.84305250588
5392,TJK,2009,2.83517444996
5393,TJK,2010,2.83182616608
5394,TJK,2011,2.8323575797400005
5395,TJK,2012,2.82955068696
5396,TJK,2013,2.83392038259
5397,TJK,2014,2.83852152833
5398,TJK,2015,2.83542269236
5399,TJK,2016,2.84606261696
5400,TZA,1990,4.312641016130001
5401,TZA,1991,4.311930072180001
5402,TZA,1992,4.303378415869999
5403,TZA,1993,4.30192837676
5404,TZA,1994,4.29705378816
5405,TZA,1995,4.29645471967
5406,TZA,1996,4.28729497055
5407,TZA,1997,4.27690881319
5408,TZA,1998,4.271763892209999
5409,TZA,1999,4.25804587339
5410,TZA,2000,4.250145701469999
5411,TZA,2001,4.2422400738700015
5412,TZA,2002,4.23053265361
5413,TZA,2003,4.22131340272
5414,TZA,2004,4.21142254791
5415,TZA,2005,4.2016815130200005
5416,TZA,2006,4.19245629182
5417,TZA,2007,4.17995172709
5418,TZA,2008,4.1733079926
5419,TZA,2009,4.165589187959998
5420,TZA,2010,4.15798928629
5421,TZA,2011,4.15749616775
5422,TZA,2012,4.16458740729
5423,TZA,2013,4.16358627037
5424,TZA,2014,4.17241202216
5425,TZA,2015,4.170757964180001
5426,TZA,2016,4.1769965558100015
5427,THA,1990,3.2802388236300004
5428,THA,1991,3.2940656067900003
5429,THA,1992,3.31092766818
5430,THA,1993,3.32216497982
5431,THA,1994,3.3347934126700003
5432,THA,1995,3.3458241013700003
5433,THA,1996,3.3526693123
5434,THA,1997,3.3643546067
5435,THA,1998,3.37324981496
5436,THA,1999,3.38597161322
5437,THA,2000,3.39681691473
5438,THA,2001,3.4065043379499995
5439,THA,2002,3.41037997044
5440,THA,2003,3.4166191743500005
5441,THA,2004,3.41961021365
5442,THA,2005,3.42875031142
5443,THA,2006,3.42511652611
5444,THA,2007,3.4221653891700003
5445,THA,2008,3.41888348285
